"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.119296208×10^0,-3.364852753×10^0,8.425079956×10^0,-1.701362000×10^0
6.129246208×10^0,-4.281396790×10^0,8.379724274×10^0,-1.638792114×10^0
6.139196208×10^0,-4.760849762×10^0,8.312514038×10^0,-1.436562653×10^0
6.149145208×10^0,-4.992867279×10^0,8.213569794×10^0,-1.353635101×10^0
6.159095208×10^0,-5.093009033×10^0,8.007448425×10^0,-1.392254791×10^0
6.169044208×10^0,-4.856351166×10^0,7.758665771×10^0,-1.313817902×10^0
6.178994208×10^0,-4.036356354×10^0,7.686515808×10^0,-1.018182678×10^0
6.188943208×10^0,-3.154091034×10^0,7.825277252×10^0,-5.875282288×10^-1
6.198893208×10^0,-2.748733978×10^0,7.862998810×10^0,-3.162922668×10^-1
6.208842208×10^0,-2.689008179×10^0,7.754324799×10^0,-3.619473267×10^-1
6.218792208×10^0,-2.704126740×10^0,7.645950165×10^0,-5.688171387×10^-1
6.228741208×10^0,-2.646197205×10^0,7.579488373×10^0,-6.996450806×10^-1
6.238691208×10^0,-2.546205139×10^0,7.634573822×10^0,-7.949967957×10^-1
6.248640208×10^0,-2.585124207×10^0,7.781268768×10^0,-8.310717773×10^-1
6.258590208×10^0,-2.644700317×10^0,7.958949280×10^0,-8.277786255×10^-1
6.268540208×10^0,-2.701132965×10^0,8.197852478×10^0,-7.424560547×10^-1
6.278489208×10^0,-2.783012695×10^0,8.420738983×10^0,-5.670208740×10^-1
6.288439208×10^0,-2.930456085×10^0,8.586594086×10^0,-5.812413025×10^-1
6.298388208×10^0,-3.343596954×10^0,8.718469849×10^0,-7.738906860×10^-1
6.308338208×10^0,-3.969595184×10^0,8.810229034×10^0,-9.548643494×10^-1
6.318287208×10^0,-4.527784424×10^0,8.959169312×10^0,-1.093775482×10^0
6.328237208×10^0,-4.951852570×10^0,9.154962158×10^0,-1.248703308×10^0
6.338186208×10^0,-5.300627289×10^0,9.397607574×10^0,-1.402283936×10^0
6.348136208×10^0,-5.588927765×10^0,9.692943420×10^0,-1.596130829×10^0
6.358085208×10^0,-5.886059875×10^0,1.002719833×10^1,-1.958826599×10^0
6.368035208×10^0,-6.106551361×10^0,1.032672546×10^1,-2.393822021×10^0
6.377984208×10^0,-5.990991669×10^0,1.061263092×10^1,-2.779719543×10^0
6.387934208×10^0,-5.633235626×10^0,1.096275284×10^1,-2.890489197×10^0
6.397884208×10^0,-5.359155579×10^0,1.147004791×10^1,-2.695145416×10^0
6.407833208×10^0,-5.107828217×10^0,1.197135544×10^1,-2.228715363×10^0
6.417783208×10^0,-4.823120270×10^0,1.232985992×10^1,-1.569935303×10^0
6.427732208×10^0,-4.461172943×10^0,1.257130783×10^1,-1.057251434×10^0
6.437682208×10^0,-4.095034332×10^0,1.292547134×10^1,-8.611592102×10^-1
6.447631208×10^0,-3.904480591×10^0,1.355087082×10^1,-8.967851257×10^-1
6.457581208×10^0,-3.831582184×10^0,1.419468201×10^1,-9.009764099×10^-1
6.467530208×10^0,-3.755540314×10^0,1.454570206×10^1,-6.366261292×10^-1
6.477480208×10^0,-3.647614746×10^0,1.452160217×10^1,-2.110610962×10^-2
6.487429083×10^0,-3.389850769×10^0,1.384949982×10^1,7.194039917×10^-1
6.497379083×10^0,-3.121458893×10^0,1.257699600×10^1,1.198856964×10^0
6.507328083×10^0,-2.909649353×10^0,1.128278732×10^1,1.362766113×10^0
6.517278083×10^0,-2.733316040×10^0,1.052566177×10^1,1.173110504×10^0
6.527227083×10^0,-2.452050934×10^0,9.931846619×10^0,7.619155884×10^-1
6.537177083×10^0,-1.986519012×10^0,9.259744263×10^0,2.145039368×10^-1
6.547127083×10^0,-1.511407013×10^0,8.604856110×10^0,-3.914360046×10^-1
6.557076083×10^0,-1.123563538×10^0,8.206085358×10^0,-7.378157043×10^-1
6.567026083×10^0,-7.623646545×10^-1,8.255033569×10^0,-5.798941040×10^-1
6.576975083×10^0,-4.875361633×10^-1,8.846004639×10^0,-4.589456177×10^-1
6.586925083×10^0,-2.698887634×10^-1,9.502389679×10^0,-5.300477600×10^-1
6.596874083×10^0,-1.122665405×10^-1,9.895023193×10^0,-7.776329041×10^-1
6.606824083×10^0,-6.107299805×10^-2,1.023945694×10^1,-1.295705566×10^0
6.616773083×10^0,-1.675016785×10^-1,1.062206131×10^1,-2.012415161×10^0
6.626723083×10^0,-6.135740662×10^-1,1.087772964×10^1,-2.702031097×10^0
6.636672083×10^0,-1.273551636×10^0,1.090048233×10^1,-3.515289917×10^0
6.646622083×10^0,-2.077230377×10^0,1.075767929×10^1,-4.235142975×10^0
6.656571083×10^0,-2.867137756×10^0,1.052985306×10^1,-4.562961273×10^0
6.666521083×10^0,-3.370241547×10^0,9.771979065×10^0,-4.497846680×10^0
6.676471083×10^0,-3.513793030×10^0,8.743318176×10^0,-4.177063751×10^0
6.686420083×10^0,-3.208428040×10^0,7.923023987×10^0,-3.869303741×10^0
6.696370083×10^0,-2.651286621×10^0,7.340884552×10^0,-3.580404510×10^0
6.706319083×10^0,-2.168390808×10^0,6.972201233×10^0,-3.324137421×10^0
6.716269083×10^0,-1.796713715×10^0,6.899901581×10^0,-3.096460876×10^0
6.726218083×10^0,-1.651515656×10^0,7.045698395×10^0,-2.889441376×10^0
6.736168083×10^0,-1.834584961×10^0,7.402256927×10^0,-2.576442261×10^0
6.746117083×10^0,-2.152673492×10^0,7.641309814×10^0,-2.229014740×10^0
6.756067083×10^0,-2.502645721×10^0,7.436385956×10^0,-2.205064545×10^0
6.766016083×10^0,-2.815195770×10^0,7.282955017×10^0,-2.319277039×10^0
6.775966083×10^0,-3.138673096×10^0,7.070995789×10^0,-2.462978210×10^0
6.785915083×10^0,-3.353775787×10^0,6.893015900×10^0,-2.618355103×10^0
6.795865083×10^0,-3.292553101×10^0,6.987319794×10^0,-2.847079468×10^0
6.805815083×10^0,-3.124752045×10^0,7.086264038×10^0,-3.057392120×10^0
6.815764083×10^0,-3.001408539×10^0,7.058571625×10^0,-3.182980957×10^0
6.825714083×10^0,-2.968926086×10^0,6.951693878×10^0,-3.317102051×10^0
6.835663083×10^0,-3.001258850×10^0,6.654412079×10^0,-3.400328979×10^0
6.845613083×10^0,-3.076402588×10^0,6.326593781×10^0,-3.384461975×10^0
6.855562083×10^0,-3.078797607×10^0,6.032305756×10^0,-3.381318512×10^0
6.865512083×10^0,-3.176394653×10^0,5.912405090×10^0,-3.533402252×10^0
6.875461083×10^0,-3.371738434×10^0,5.834566956×10^0,-3.745960236×10^0
6.885411083×10^0,-3.560795288×10^0,5.757177887×10^0,-3.930077362×10^0
6.895360083×10^0,-3.615132294×10^0,5.535339203×10^0,-4.059109039×10^0
6.905310083×10^0,-3.682492218×10^0,5.106031952×10^0,-4.136797485×10^0
6.915259083×10^0,-3.814517670×10^0,4.361031189×10^0,-4.515210571×10^0
6.925209083×10^0,-4.004322968×10^0,3.757635956×10^0,-4.946014709×10^0
6.935158083×10^0,-4.192032623×10^0,3.403023376×10^0,-5.359604645×10^0
6.945108083×10^0,-4.303850098×10^0,3.080893250×10^0,-5.588329010×10^0
6.955058083×10^0,-4.430935822×10^0,2.853516083×10^0,-5.908962250×10^0
6.965007083×10^0,-4.490212555×10^0,2.780917053×10^0,-6.075565796×10^0
6.974957083×10^0,-4.516108704×10^0,2.903961182×10^0,-6.140979767×10^0
6.984906083×10^0,-4.259392548×10^0,3.279979248×10^0,-6.198909302×10^0
6.994856083×10^0,-4.001778259×10^0,3.779640198×10^0,-6.350843353×10^0
7.004805083×10^0,-4.002227325×10^0,4.336631927×10^0,-6.535858612×10^0
7.014755083×10^0,-4.241579590×10^0,4.930596771×10^0,-6.875652008×10^0
7.024704083×10^0,-4.605323181×10^0,5.557493134×10^0,-7.211852875×10^0
7.034654083×10^0,-5.016368408×10^0,6.229745178×10^0,-7.443720703×10^0
7.044603083×10^0,-5.435347137×10^0,6.982679443×10^0,-7.495513000×10^0
7.054553083×10^0,-6.044879608×10^0,7.765102386×10^0,-7.375163269×10^0
7.064502083×10^0,-6.729406128×10^0,8.406817932×10^0,-7.041806488×10^0
7.074452083×10^0,-7.236701202×10^0,8.886420593×10^0,-6.447093201×10^0
7.084402083×10^0,-7.445666656×10^0,9.227710876×10^0,-5.746849365×10^0
7.094351083×10^0,-7.305857391×10^0,9.502539368×10^0,-5.251828766×10^0
7.104301083×10^0,-7.018005981×10^0,9.793534241×10^0,-4.947511597×10^0
7.114250083×10^0,-7.094197540×10^0,1.035456757×10^1,-4.761598206×10^0
7.124200083×10^0,-7.934999084×10^0,1.108549759×10^1,-4.724475403×10^0
7.134149083×10^0,-8.148305511×10^0,1.116857483×10^1,-4.950056305×10^0
7.144099083×10^0,-6.675817566×10^0,1.058868073×10^1,-5.410049744×10^0
7.154048083×10^0,-5.370382233×10^0,9.994117126×10^0,-6.304589539×10^0
7.163998083×10^0,-4.145928497×10^0,9.542655945×10^0,-7.410639496×10^0
7.173947083×10^0,-2.495460663×10^0,9.306746521×10^0,-8.316555634×10^0
7.183897083×10^0,-1.133892059×10^0,9.356592865×10^0,-8.499924316×10^0
7.193846083×10^0,-4.863386536×10^-1,9.419911194×10^0,-7.445966034×10^0
7.203796083×10^0,7.484436035×10^-2,9.598489838×10^0,-6.055357819×10^0
7.213746083×10^0,8.081694031×10^-1,9.481882324×10^0,-4.801116028×10^0
7.223695083×10^0,1.724414063×10^0,9.124275970×10^0,-3.950135651×10^0
7.233645083×10^0,2.414329376×10^0,8.693322144×10^0,-3.636537781×10^0
7.243594083×10^0,2.918630676×10^0,8.552914124×10^0,-3.461401978×10^0
7.253544083×10^0,3.176544342×10^0,8.728648682×10^0,-3.127895508×10^0
7.263493083×10^0,3.283272400×10^0,8.935518494×10^0,-2.743195496×10^0
7.273443083×10^0,3.134631500×10^0,9.081315308×10^0,-2.297272797×10^0
7.283392083×10^0,2.577190704×10^0,9.093140717×10^0,-1.852098541×10^0
7.293342083×10^0,1.575324097×10^0,8.779542847×10^0,-1.597927094×10^0
7.303291083×10^0,6.707551575×10^-1,8.471782837×10^0,-1.471889191×10^0
7.313241083×10^0,8.247848511×10^-2,8.371042328×10^0,-1.373094635×10^0
7.323190083×10^0,-2.406994629×10^-1,8.468190308×10^0,-1.350791016×10^0
7.333140083×10^0,-2.224374390×10^-1,8.787326660×10^0,-1.209035797×10^0
7.343090083×10^0,1.556762695×10^-2,9.311686249×10^0,-1.097966766×10^0
7.353039083×10^0,1.618135071×10^-1,9.788594513×10^0,-1.009800110×10^0
7.362989083×10^0,-5.987548828×10^-3,9.987830200×10^0,-8.885522461×10^-1
7.372938083×10^0,-4.285588074×10^-1,9.779762878×10^0,-8.297245789×10^-1
7.382888083×10^0,-8.599617004×10^-1,9.294771423×10^0,-1.053658905×10^0
7.392837083×10^0,-1.319356384×10^0,8.567284241×10^0,-1.544488220×10^0
7.402787083×10^0,-1.759740601×10^0,7.807164917×10^0,-2.414479065×10^0
7.412736083×10^0,-2.035467224×10^0,7.267537079×10^0,-3.225492554×10^0
7.422686083×10^0,-2.053729248×10^0,7.080575867×10^0,-3.869303741×10^0
7.432635083×10^0,-2.026036835×10^0,7.401807861×10^0,-3.693718872×10^0
7.442585083×10^0,-2.275567932×10^0,8.014334106×10^0,-3.104993134×10^0
7.452534083×10^0,-2.625390472×10^0,8.546327820×10^0,-2.249222717×10^0
7.462484083×10^0,-2.958896942×10^0,9.160500641×10^0,-1.438059540×10^0
7.472434083×10^0,-3.243754578×10^0,9.584269409×10^0,-6.631210327×10^-1
7.482386583×10^0,-3.477119293×10^0,9.735754395×10^0,-2.260299683×10^-1
7.492336583×10^0,-3.667373657×10^0,9.505982208×10^0,-3.218307495×10^-2
7.502285583×10^0,-3.744313660×10^0,8.938212891×10^0,-5.658233643×10^-2
7.512235583×10^0,-3.732188873×10^0,8.192014618×10^0,-2.682421875×10^-1
7.522184583×10^0,-3.707340546×10^0,7.587571564×10^0,-7.243437195×10^-1
7.532134583×10^0,-3.676654358×10^0,7.275919647×10^0,-1.118025055×10^0
7.542083583×10^0,-3.649411011×10^0,7.084168396×10^0,-1.425934753×10^0
7.552033583×10^0,-3.612886963×10^0,7.154971161×10^0,-1.824705505×10^0
7.561982583×10^0,-3.566483459×10^0,7.315587158×10^0,-2.270328827×10^0
7.571932583×10^0,-3.594325562×10^0,7.458988953×10^0,-2.525548096×10^0
7.581881583×10^0,-3.785627747×10^0,7.616012421×10^0,-2.575244751×10^0
7.591831583×10^0,-3.961062927×10^0,7.829468536×10^0,-2.630928955×10^0
7.601780583×10^0,-3.945644989×10^0,8.136629791×10^0,-2.493664398×10^0
7.611730583×10^0,-3.713028717×10^0,8.499175873×10^0,-2.248324585×10^0
7.621680583×10^0,-3.447630615×10^0,8.790320435×10^0,-1.949545898×10^0
7.631629583×10^0,-3.033292236×10^0,8.967252502×10^0,-1.811532898×10^0
7.641579583×10^0,-2.497855682×10^0,8.991502075×10^0,-1.848655701×10^0
7.651528583×10^0,-2.109114075×10^0,8.940009155×10^0,-1.597178650×10^0
7.661478583×10^0,-2.044897614×10^0,8.813522186×10^0,-1.232087860×10^0
7.671427583×10^0,-2.113005981×10^0,8.707991638×10^0,-1.128503265×10^0
7.681377583×10^0,-2.331850891×10^0,8.650062103×10^0,-1.379231873×10^0
7.691326583×10^0,-2.532134399×10^0,8.636889496×10^0,-1.782343597×10^0
7.701276583×10^0,-2.722239075×10^0,8.723858643×10^0,-2.185455322×10^0
7.711225583×10^0,-2.910547485×10^0,8.811725922×10^0,-2.533780975×10^0
7.721175583×10^0,-3.196602631×10^0,8.819958801×10^0,-2.696043549×10^0
7.731124583×10^0,-3.414100342×10^0,8.758586426×10^0,-2.665806427×10^0
7.741074583×10^0,-3.524121552×10^0,8.721763000×10^0,-2.559228058×10^0
7.751024583×10^0,-3.518732758×10^0,8.758287048×10^0,-2.436483307×10^0
7.760973583×10^0,-3.316652985×10^0,8.772657166×10^0,-2.407892761×10^0
7.770923583×10^0,-3.063080292×10^0,8.800199890×10^0,-2.453547821×10^0
7.780872583×10^0,-3.014880524×10^0,9.032516785×10^0,-2.432292023×10^0
7.790822583×10^0,-3.185375977×10^0,9.321416016×10^0,-2.404300232×10^0
7.800771583×10^0,-3.271596680×10^0,8.967551880×10^0,-2.343077545×10^0
7.810721583×10^0,-3.470383301×10^0,8.246651001×10^0,-2.097737732×10^0
7.820670583×10^0,-3.629352722×10^0,7.900870056×10^0,-1.829046478×10^0
7.830620583×10^0,-3.795956268×10^0,8.213719482×10^0,-1.818867645×10^0
7.840569583×10^0,-4.030668182×10^0,8.816515961×10^0,-2.278262329×10^0
7.850519583×10^0,-4.043990479×10^0,9.434580688×10^0,-2.732567596×10^0
7.860468583×10^0,-3.891008606×10^0,9.963880005×10^0,-2.881657562×10^0
7.870418583×10^0,-3.726201324×10^0,1.033256332×10^1,-2.771336975×10^0
7.880368583×10^0,-3.575015717×10^0,1.061607376×10^1,-2.486329651×10^0
7.890317583×10^0,-3.305875397×10^0,1.085722229×10^1,-2.075583801×10^0
7.900267583×10^0,-2.924917603×10^0,1.118429214×10^1,-1.852547607×10^0
7.910216583×10^0,-2.843786316×10^0,1.159922928×10^1,-1.583856354×10^0
7.920166583×10^0,-2.885998535×10^0,1.225247086×10^1,-8.855584717×10^-1
7.930115583×10^0,-2.834056549×10^0,1.287083496×10^1,-3.008743286×10^-1
7.940065583×10^0,-2.672093353×10^0,1.291334656×10^1,-2.483335876×10^-1
7.950014583×10^0,-2.604284363×10^0,1.231683701×10^1,-1.916015625×10^-1
7.959964583×10^0,-2.545606384×10^0,1.149998566×10^1,2.366578674×10^-1
7.969913583×10^0,-2.306852875×10^0,1.087772964×10^1,7.696994019×10^-1
7.979863583×10^0,-2.005679169×10^0,1.038824753×10^1,1.039887543×10^0
7.989812583×10^0,-1.766626282×10^0,9.864187317×10^0,8.743318176×10^-1
7.999762583×10^0,-1.542242889×10^0,9.357790375×10^0,4.331991577×10^-1
8.009712583×10^0,-1.097368011×10^0,8.971593475×10^0,-8.681945801×10^-3
8.019661583×10^0,-4.065545654×10^-1,9.007818146×10^0,-3.656895447×10^-1
8.029611583×10^0,1.384620667×10^-1,9.791139221×10^0,-3.121009827×10^-1
8.039560583×10^0,4.261637878×10^-1,1.085752167×10^1,-1.074765015×10^-1
8.049510583×10^0,5.601351929×10^-1,1.123937759×10^1,-6.023474121×10^-1
8.059459583×10^0,4.966671753×10^-1,1.132963989×10^1,-1.312021637×10^0
8.069409583×10^0,6.930587769×10^-2,1.137065460×10^1,-2.303859100×10^0
8.079358583×10^0,-7.095245361×10^-1,1.139864639×10^1,-4.095034332×10^0
8.089308583×10^0,-1.485361176×10^0,1.120045853×10^1,-5.810467072×10^0
8.099257583×10^0,-2.087259521×10^0,1.062550415×10^1,-5.994733887×10^0
8.109207583×10^0,-2.393522644×10^0,9.971963196×10^0,-4.661007385×10^0
8.119156583×10^0,-2.541714478×10^0,9.434131622×10^0,-3.450175323×10^0
8.129106583×10^0,-2.504142609×10^0,9.047785034×10^0,-3.023712158×10^0
8.139055583×10^0,-2.633773041×10^0,8.970395966×10^0,-2.879112854×10^0
8.149005583×10^0,-2.855462036×10^0,8.962761841×10^0,-2.604883118×10^0
8.158955583×10^0,-3.186274109×10^0,8.749904480×10^0,-2.480042725×10^0
8.168904583×10^0,-3.520529022×10^0,8.245154114×10^0,-2.260299683×10^0
8.178854583×10^0,-3.509302368×10^0,7.736960907×10^0,-2.154469757×10^0
8.188803583×10^0,-3.545976105×10^0,7.319778442×10^0,-2.146236877×10^0
8.198753583×10^0,-3.966900787×10^0,6.865173798×10^0,-2.098186798×10^0
8.208702583×10^0,-4.631069641×10^0,6.553521881×10^0,-1.925895081×10^0
8.218652583×10^0,-5.475763092×10^0,6.395450592×10^0,-1.900148621×10^0
8.228601583×10^0,-5.958958282×10^0,6.210135956×10^0,-2.317031708×10^0
8.238551583×10^0,-6.280339966×10^0,6.022725677×10^0,-3.303181000×10^0
8.248500583×10^0,-6.957232361×10^0,5.648054810×10^0,-4.643643494×10^0
8.258450583×10^0,-7.593708801×10^0,5.015619965×10^0,-6.053561554×10^0
8.268399583×10^0,-7.770341492×10^0,4.527185669×10^0,-6.962621155×10^0
8.278349583×10^0,-7.174281006×10^0,4.411176910×10^0,-6.916966095×10^0
8.288299583×10^0,-6.093528442×10^0,4.395309906×10^0,-6.395001526×10^0
8.298248583×10^0,-5.321434021×10^0,4.417164459×10^0,-6.117179260×10^0
8.308198583×10^0,-4.921914825×10^0,4.686304779×10^0,-6.039790192×10^0
8.318147583×10^0,-4.669389954×10^0,5.014871521×10^0,-5.927074585×10^0
8.328097583×10^0,-4.529131622×10^0,5.230722656×10^0,-5.699697418×10^0
8.338046583×10^0,-4.446353760×10^0,5.433401184×10^0,-5.566025391×10^0
8.347996583×10^0,-4.406686249×10^0,5.671705627×10^0,-5.517226868×10^0
8.357945583×10^0,-4.364623718×10^0,5.854176178×10^0,-5.569168854×10^0
8.367895583×10^0,-4.309238892×10^0,5.864205322×10^0,-5.689668274×10^0
8.377844583×10^0,-4.217479706×10^0,5.637277222×10^0,-5.868695984×10^0
8.387794583×10^0,-4.076023865×10^0,5.153034210×10^0,-6.148015137×10^0
8.397743583×10^0,-4.019740906×10^0,4.759053497×10^0,-6.586902466×10^0
8.407693583×10^0,-3.999682617×10^0,4.608017578×10^0,-7.090006256×10^0
8.417643583×10^0,-4.069437561×10^0,4.590653687×10^0,-7.503596191×10^0
8.427592583×10^0,-4.241579590×10^0,4.639601898×10^0,-7.720644836×10^0
8.437542583×10^0,-4.499642944×10^0,4.751868439×10^0,-7.722740479×10^0
8.447491583×10^0,-4.727169800×10^0,4.870571594×10^0,-7.645501099×10^0
8.457441583×10^0,-4.913083191×10^0,5.027894440×10^0,-7.593708801×10^0
8.467390583×10^0,-5.061724091×10^0,5.233566742×10^0,-7.630382538×10^0
8.477340583×10^0,-5.193599854×10^0,5.528453522×10^0,-7.829019470×10^0
8.487286125×10^0,-5.343887329×10^0,5.882167969×10^0,-8.075856171×10^0
8.497236125×10^0,-5.505401459×10^0,6.148763580×10^0,-8.183781738×10^0
8.507185125×10^0,-5.741011505×10^0,6.303092651×10^0,-8.094118195×10^0
8.517135125×10^0,-6.061345367×10^0,6.170318756×10^0,-7.554490356×10^0
8.527084125×10^0,-6.371799774×10^0,5.962999878×10^0,-6.790778503×10^0
8.537034125×10^0,-6.720724182×10^0,6.048921204×10^0,-6.275549927×10^0
8.546984125×10^0,-7.180567932×10^0,6.597530365×10^0,-6.484066315×10^0
8.556933125×10^0,-7.738308105×10^0,7.679630127×10^0,-7.403155060×10^0
8.566883125×10^0,-8.362809448×10^0,9.619296570×10^0,-8.825946350×10^0
8.576832125×10^0,-8.542286224×10^0,1.213780930×10^1,-9.153315582×10^0
8.586782125×10^0,-7.255262604×10^0,1.345926132×10^1,-7.707472229×10^0
8.596731125×10^0,-5.412594452×10^0,1.359158615×10^1,-5.897286530×10^0
8.606681125×10^0,-3.662134552×10^0,1.276425659×10^1,-4.594994659×10^0
8.616630125×10^0,-2.074535980×10^0,1.116004257×10^1,-3.445235596×10^0
8.626580125×10^0,-5.640270996×10^-1,9.538464661×10^0,-2.518063660×10^0
8.636529125×10^0,8.231382751×10^-1,8.405919800×10^0,-1.896705780×10^0
8.646479125×10^0,1.794318695×10^0,7.773784332×10^0,-1.354084167×10^0
8.656428125×10^0,2.598745880×10^0,7.499704285×10^0,-1.006806335×10^0
8.666378125×10^0,3.361858978×10^0,7.564519501×10^0,-8.894503784×10^-1
8.676328125×10^0,3.947441254×10^0,7.824528809×10^0,-9.132508850×10^-1
8.686277125×10^0,4.095184021×10^0,8.318501587×10^0,-1.159937897×10^0
8.696227125×10^0,3.672463074×10^0,8.978030090×10^0,-1.523531799×10^0
8.706176125×10^0,2.572550354×10^0,9.484127655×10^0,-1.807640991×10^0
8.716126125×10^0,1.393751678×10^0,9.708361359×10^0,-2.041005707×10^0
8.726075125×10^0,5.722599792×10^-1,1.004231689×10^1,-2.294728088×10^0
8.736025125×10^0,9.939331055×10^-2,1.036549484×10^1,-2.587668915×10^0
8.745974125×10^0,-1.338217163×10^-1,1.053569092×10^1,-2.767594757×10^0
8.755924125×10^0,-2.134561157×10^-1,1.036280045×10^1,-2.620301056×10^0
8.765873125×10^0,-3.013233948×10^-1,9.905651093×10^0,-2.258503418×10^0
8.775823125×10^0,-4.839436340×10^-1,9.408834229×10^0,-1.844464417×10^0
8.785772125×10^0,-8.192463684×10^-1,8.957073669×10^0,-1.460961914×10^0
8.795722125×10^0,-1.328487396×10^0,8.718320160×10^0,-1.219813385×10^0
8.805672125×10^0,-1.871558075×10^0,8.604407043×10^0,-1.069825287×10^0
8.815621125×10^0,-2.364632721×10^0,8.656049652×10^0,-9.589059448×10^-1
8.825571125×10^0,-2.854264526×10^0,8.780291290×10^0,-8.699908447×10^-1
8.835520125×10^0,-3.269051971×10^0,8.916657715×10^0,-8.075706482×10^-1
8.845470125×10^0,-3.523822174×10^0,9.107061768×10^0,-7.614665222×10^-1
8.855419125×10^0,-3.810925140×10^0,9.238189087×10^0,-7.577243042×10^-1
8.865369125×10^0,-4.110601959×10^0,9.191486206×10^0,-9.686357117×10^-1
8.875318125×10^0,-4.263134766×10^0,8.919651489×10^0,-1.320254517×10^0
8.885268125×10^0,-4.370311890×10^0,8.588989105×10^0,-1.551972656×10^0
8.895217125×10^0,-4.354295197×10^0,8.212072906×10^0,-1.425635376×10^0
8.905167125×10^0,-4.284540253×10^0,7.962092743×10^0,-1.069825287×10^0
8.915116125×10^0,-4.272265778×10^0,7.790848846×10^0,-9.412426758×10^-1
8.925066125×10^0,-4.231999512×10^0,7.629634094×10^0,-9.833052063×10^-1
8.935016125×10^0,-4.331841888×10^0,7.535629578×10^0,-9.746232605×10^-1
8.944965125×10^0,-4.635709991×10^0,7.444618835×10^0,-9.886940002×10^-1
8.954915125×10^0,-4.972808990×10^0,7.358248444×10^0,-1.241218872×10^0
8.964864125×10^0,-5.237608337×10^0,7.241341553×10^0,-1.619182892×10^0
8.974814125×10^0,-5.478906555×10^0,7.213948517×10^0,-1.991458740×10^0
8.984763125×10^0,-5.636528778×10^0,7.229965210×10^0,-2.212548981×10^0
8.994713125×10^0,-5.691913605×10^0,7.337292023×10^0,-2.345472565×10^0
9.004662125×10^0,-5.607788544×10^0,7.562423859×10^0,-2.326462097×10^0
9.014612125×10^0,-5.124293976×10^0,7.882757721×10^0,-2.076332245×10^0
9.024561125×10^0,-4.158352661×10^0,8.234376526×10^0,-1.672771454×10^0
9.034511125×10^0,-3.400778046×10^0,8.421188049×10^0,-1.152902527×10^0
9.044461125×10^0,-3.325484619×10^0,8.413254547×10^0,-9.584568787×10^-1
9.054410125×10^0,-3.671864319×10^0,8.358618164×10^0,-1.080303497×10^0
9.064360125×10^0,-4.126918030×10^0,8.392896881×10^0,-1.016087036×10^0
9.074309125×10^0,-4.420756989×10^0,8.551117859×10^0,-1.097966766×10^0
9.084259125×10^0,-4.773273926×10^0,8.791218567×10^0,-1.359173584×10^0
9.094208125×10^0,-4.991370392×10^0,9.035360870×10^0,-1.653162231×10^0
9.104158125×10^0,-5.195246429×10^0,9.331894226×10^0,-1.966760101×10^0
9.114107125×10^0,-5.419629822×10^0,9.598639526×10^0,-2.166295166×10^0
9.124057125×10^0,-5.724096680×10^0,9.726024628×10^0,-2.478246460×10^0
9.134006125×10^0,-5.949827271×10^0,9.815837860×10^0,-2.782863007×10^0
9.143956125×10^0,-6.024971008×10^0,9.942923584×10^0,-3.040028229×10^0
9.153906125×10^0,-6.028264160×10^0,1.032178574×10^1,-3.265609131×10^0
9.163855125×10^0,-5.840853882×10^0,1.089958420×10^1,-3.396736450×10^0
9.173805125×10^0,-5.415588226×10^0,1.151749924×10^1,-3.124003601×10^0
9.183754125×10^0,-4.973707123×10^0,1.207044937×10^1,-2.431543579×10^0
9.193704125×10^0,-4.688849487×10^0,1.256277557×10^1,-1.427880707×10^0
9.203653125×10^0,-4.524491272×10^0,1.295196625×10^1,-4.179309082×10^-1
9.213603125×10^0,-4.439917145×10^0,1.332828369×10^1,1.209484863×10^-1
9.223552125×10^0,-4.325554962×10^0,1.356045090×10^1,-9.235794067×10^-2
9.233502125×10^0,-4.370611267×10^0,1.371882156×10^1,-5.087919617×10^-1
9.243452125×10^0,-4.444856873×10^0,1.371268433×10^1,-7.961943054×10^-1
9.253401125×10^0,-4.341421967×10^0,1.335642517×10^1,-9.011260986×10^-1
9.263351125×10^0,-4.031416626×10^0,1.249541565×10^1,-6.518943787×10^-1
9.273300125×10^0,-3.565435638×10^0,1.156315430×10^1,-1.889071655×10^-1
9.283250125×10^0,-3.043770447×10^0,1.072190369×10^1,1.724414062×10^-1
9.293199125×10^0,-2.738255768×10^0,1.002375549×10^1,3.957769775×10^-1
9.303149125×10^0,-2.455493774×10^0,9.460925903×10^0,2.999761963×10^-1
9.313098125×10^0,-1.991758118×10^0,8.911268921×10^0,1.495390320×10^-1
9.323048125×10^0,-1.621428223×10^0,8.529412994×10^0,1.923500061×10^-1
9.332998125×10^0,-1.232836304×10^0,8.311166840×10^0,3.113525391×10^-1
9.342947125×10^0,-6.351292419×10^-1,8.223299561×10^0,5.390290833×10^-1
9.352897125×10^0,-2.634521484×10^-2,8.328530731×10^0,5.384303284×10^-1
9.362846125×10^0,6.697073364×10^-1,8.627159729×10^0,2.273771667×10^-1
9.372796125×10^0,1.246607666×10^0,8.832382965×10^0,-7.514373779×10^-2
9.382745125×10^0,1.586850128×10^0,8.944050751×10^0,-3.532653809×10^-1
9.392695125×10^0,1.571881256×10^0,9.164841614×10^0,-6.741979980×10^-1
