"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.241052958×10^0,-3.577560425×10^-1,1.075034454×10^1,1.228794708×10^0
6.251002958×10^0,-2.865042114×10^-1,1.117680771×10^1,6.500981140×10^-1
6.260952958×10^0,-2.457888794×10^-1,1.142244690×10^1,-2.769241333×10^-2
6.270902958×10^0,-4.056564331×10^-1,1.156584869×10^1,-4.004173279×10^-1
6.280852958×10^0,-4.498146057×10^-1,1.155522079×10^1,-1.106349335×10^0
6.290802958×10^0,-3.592529297×10^-3,1.190803711×10^1,-1.559157715×10^0
6.300752958×10^0,6.248007202×10^-1,1.282832336×10^1,-1.402583313×10^0
6.310702958×10^0,5.116360474×10^-1,1.323158478×10^1,-7.945477295×10^-1
6.320652958×10^0,-1.691482544×10^-2,1.364352814×10^1,9.145980835×10^-2
6.330602958×10^0,-4.562512207×10^-1,1.386386993×10^1,4.459226990×10^-1
6.340553958×10^0,-2.544708252×10^-2,1.368289627×10^1,-3.760180664×10^-1
6.350502958×10^0,3.243754578×10^-1,1.442340637×10^1,-1.675016785×10^-1
6.360453958×10^0,9.490264893×10^-2,1.524953842×10^1,8.367599487×10^-1
6.370403958×10^0,-3.369493103×10^-1,1.590592346×10^1,1.454375610×10^0
6.380353958×10^0,-5.788462830×10^-1,1.580727859×10^1,1.295256500×10^0
6.390303958×10^0,-3.561094666×10^-1,1.502425690×10^1,1.045126648×10^0
6.400253958×10^0,1.374142456×10^-1,1.413690216×10^1,1.357077942×10^0
6.410203958×10^0,6.277944946×10^-1,1.299058594×10^1,1.520388336×10^0
6.420153958×10^0,9.675878906×10^-1,1.103565125×10^1,1.191671906×10^0
6.430103958×10^0,1.344055023×10^0,9.158554688×10^0,9.717791748×10^-1
6.440053958×10^0,1.772613831×10^0,7.880811768×10^0,1.187929688×10^0
6.450003958×10^0,2.341880035×10^0,7.395970001×10^0,1.339863739×10^0
6.459953958×10^0,2.913990326×10^0,7.770042114×10^0,1.194965057×10^0
6.469903958×10^0,3.628304901×10^0,8.584348755×10^0,6.294410706×10^-1
6.479853958×10^0,4.218976593×10^0,9.360335083×10^0,-4.939727783×10^-2
6.489803958×10^0,4.435875549×10^0,9.589658203×10^0,-3.363505554×10^-1
6.499753958×10^0,4.654870148×10^0,9.512119446×10^0,-3.535647583×10^-1
6.509703958×10^0,5.290298767×10^0,9.346114655×10^0,-2.252815247×10^-1
6.519653958×10^0,6.363566895×10^0,9.560019836×10^0,-8.771759033×10^-2
6.529603958×10^0,7.129973145×10^0,1.024424698×10^1,-6.758445740×10^-1
6.539553958×10^0,6.907685394×10^0,1.118010086×10^1,-1.555265808×10^0
6.549503958×10^0,4.981490936×10^0,1.018931122×10^1,-1.739382935×10^0
6.559453958×10^0,2.679577789×10^0,9.062155151×10^0,-1.793719940×10^0
6.569403958×10^0,6.583309937×10^-1,9.434131622×10^0,-1.416803741×10^0
6.579353958×10^0,-8.123606873×10^-1,1.035726196×10^1,-5.292993164×10^-1
6.589303958×10^0,-1.517693939×10^0,1.040665924×10^1,8.158035278×10^-1
6.599253958×10^0,-2.243833923×10^0,9.872270508×10^0,8.550219727×10^-1
6.609203958×10^0,-2.891087952×10^0,8.229586487×10^0,5.685177612×10^-1
6.619153958×10^0,-3.399730225×10^0,6.760691071×10^0,-3.225791931×10^-1
6.629103958×10^0,-3.503015442×10^0,5.628894653×10^0,-1.631157990×10^0
6.639053958×10^0,-2.700234833×10^0,5.379064178×10^0,-2.157164154×10^0
6.649003958×10^0,-1.337468719×10^0,5.662275238×10^0,-2.498454437×10^0
6.658953958×10^0,-8.364605713×10^-1,5.843398590×10^0,-2.530936890×10^0
6.668903958×10^0,-5.119354248×10^-1,5.450615387×10^0,-2.580783234×10^0
6.678853958×10^0,8.981323242×10^-4,4.914580078×10^0,-3.024161224×10^0
6.688803958×10^0,6.165678406×10^-1,4.257147217×10^0,-3.119363251×10^0
6.698753958×10^0,1.211580505×10^0,3.523822174×10^0,-3.275937653×10^0
6.708703958×10^0,1.664538574×10^0,3.100502472×10^0,-3.267854462×10^0
6.718653958×10^0,1.842668152×10^0,3.059188385×10^0,-3.761228485×10^0
6.728603958×10^0,1.800605621×10^0,3.188070374×10^0,-4.714296570×10^0
6.738553958×10^0,2.101479950×10^0,3.283122711×10^0,-5.881868591×10^0
6.748503958×10^0,2.264940033×10^0,3.663781128×10^0,-7.268135834×10^0
6.758453958×10^0,2.095791779×10^0,4.314328308×10^0,-7.928712158×10^0
6.768403958×10^0,1.582209778×10^0,5.098846893×10^0,-7.746540985×10^0
6.778353958×10^0,2.808160400×10^-1,6.426585846×10^0,-6.971901855×10^0
6.788303958×10^0,-1.251248016×10^0,8.612639923×10^0,-5.297483826×10^0
6.798253958×10^0,-2.434237976×10^0,1.180145874×10^1,-3.892355804×10^0
6.808203958×10^0,-2.819536743×10^0,1.581102081×10^1,-3.362158356×10^0
6.818153958×10^0,-1.779649200×10^0,1.988569748×10^1,-3.048859863×10^0
6.828103958×10^0,3.870950317×10^-1,2.133288803×10^1,-3.271147614×10^0
6.838053958×10^0,1.922302551×10^0,1.853580460×10^1,-4.058809662×10^0
6.848003958×10^0,2.303260345×10^0,1.442026291×10^1,-5.624104614×10^0
6.857953958×10^0,1.238973541×10^0,1.037911652×10^1,-8.345744934×10^0
6.867903958×10^0,-7.216493225×10^-1,6.715185699×10^0,-1.164308807×10^1
6.877853958×10^0,-1.414259033×10^0,3.786376190×10^0,-1.308803329×10^1
6.887803708×10^0,-1.430275726×10^0,2.687062225×10^0,-1.166643951×10^1
6.897753708×10^0,-2.229763184×10^0,4.059857483×10^0,-9.130712585×10^0
6.907703708×10^0,-2.304308167×10^0,6.111341400×10^0,-7.056775360×10^0
6.917653708×10^0,-8.226892090×10^-1,7.894583130×10^0,-5.915249176×10^0
6.927603708×10^0,1.140927429×10^0,1.010578491×10^1,-4.729265442×10^0
6.937553708×10^0,2.545157318×10^0,1.296319290×10^1,-3.446582794×10^0
6.947503708×10^0,3.872447205×10^0,1.447400116×10^1,-1.441951447×10^0
6.957453708×10^0,5.334906006×10^0,1.283041901×10^1,1.304537201×10^0
6.967403708×10^0,6.090235291×10^0,1.073807007×10^1,3.536396027×10^0
6.977353708×10^0,5.072052612×10^0,1.005893234×10^1,4.145778809×10^0
6.987303708×10^0,3.739673309×10^0,1.049602341×10^1,3.271446991×10^0
6.997253708×10^0,2.136207733×10^0,1.096439941×10^1,1.685494995×10^0
7.007203708×10^0,6.942562866×10^-1,1.059317139×10^1,-5.882766724×10^-2
7.017153708×10^0,-2.824626160×10^-1,9.639803925×10^0,-1.505269775×10^0
7.027103708×10^0,-6.905140686×10^-1,8.831784210×10^0,-1.871258698×10^0
7.037053708×10^0,-9.108558655×10^-1,8.087382202×10^0,-1.385967865×10^0
7.047003708×10^0,-1.035546570×10^0,7.309749298×10^0,-5.372328186×10^-1
7.056953708×10^0,-1.149459686×10^0,6.812483368×10^0,3.710783386×10^-1
7.066903708×10^0,-1.143172760×10^0,6.853049011×10^0,1.301244049×10^0
7.076853708×10^0,-8.716374207×10^-1,7.423213348×10^0,2.063309326×10^0
7.086803708×10^0,-3.863465881×10^-1,8.941805420×10^0,2.295326843×10^0
7.096753708×10^0,9.392967224×10^-1,1.150836823×10^1,2.134561157×10^0
7.106703708×10^0,2.298470306×10^0,1.383767441×10^1,2.457140350×10^0
7.116653708×10^0,3.181933136×10^0,1.442939392×10^1,1.552122345×10^0
7.126603708×10^0,3.513643341×10^0,1.345102844×10^1,4.990621948×10^-1
7.136553708×10^0,2.976859589×10^0,1.086126389×10^1,-6.132746887×10^-1
7.146503708×10^0,2.447260895×10^0,8.222401428×10^0,-2.125280457×10^0
7.156453708×10^0,1.960473175×10^0,6.378835144×10^0,-3.160976715×10^0
7.166403708×10^0,1.353635101×10^0,5.938600616×10^0,-3.369343414×10^0
7.176353708×10^0,1.190773773×10^0,6.604266357×10^0,-2.881058807×10^0
7.186303708×10^0,1.170565796×10^0,7.385342102×10^0,-1.835932159×10^0
7.196253708×10^0,1.084195404×10^0,7.658374329×10^0,-7.647596741×10^-1
7.206203708×10^0,1.038091278×10^0,7.543712769×10^0,7.604187012×10^-2
7.216153708×10^0,8.762777710×10^-1,7.414381714×10^0,7.673043823×10^-1
7.226103708×10^0,7.024891663×10^-1,7.221582642×10^0,1.310524750×10^0
7.236053708×10^0,5.674699402×10^-1,7.124434662×10^0,1.601968689×10^0
7.246003708×10^0,3.173400879×10^-1,7.176077271×10^0,1.945354614×10^0
7.255953708×10^0,8.681945801×10^-2,7.407196655×10^0,2.082319794×10^0
7.265903708×10^0,-1.697470093×10^-1,7.817643127×10^0,1.690285034×10^0
7.275853708×10^0,-5.242098999×10^-1,8.171058197×10^0,4.501139832×10^-1
7.285803708×10^0,-8.574169922×10^-1,8.440647583×10^0,-1.523831177×10^0
7.295753708×10^0,-1.043330383×10^0,8.786727905×10^0,-3.706741791×10^0
7.305703708×10^0,-6.282435608×10^-1,9.468709717×10^0,-4.790188751×10^0
7.315653708×10^0,5.962101746×10^-1,1.024349854×10^1,-4.009562073×10^0
7.325603708×10^0,1.197659454×10^0,1.066621948×10^1,-1.793270874×10^0
7.335553708×10^0,5.942642212×10^-1,1.089479416×10^1,9.038204956×10^-1
7.345503708×10^0,1.151106262×10^-1,1.140777740×10^1,2.814896393×10^0
7.355453708×10^0,5.429209900×10^-1,1.198018707×10^1,2.661764832×10^0
7.365403708×10^0,9.677375793×10^-1,1.202105209×10^1,2.719844055×10^-1
7.375353708×10^0,7.267387390×10^-1,1.194126801×10^1,-2.263143768×10^0
7.385303708×10^0,9.081614685×10^-1,1.220591766×10^1,-3.636687469×10^0
7.395253708×10^0,1.223256226×10^0,1.247071701×10^1,-3.000660095×10^0
7.405203708×10^0,1.577270050×10^0,1.250948639×10^1,-1.254391479×10^0
7.415153708×10^0,1.884580994×10^0,1.230875381×10^1,-2.264790344×10^-1
7.425103708×10^0,1.624871063×10^0,1.203108124×10^1,3.001258850×10^-1
7.435053708×10^0,1.096320190×10^0,1.224169327×10^1,2.649490356×10^-1
7.445003708×10^0,6.251000977×10^-1,1.336031708×10^1,-1.573228455×10^-1
7.454953708×10^0,5.544470215×10^-1,1.459180618×10^1,-4.571493530×10^-1
7.464903708×10^0,2.791694641×10^-1,1.535282364×10^1,2.794688416×10^-1
7.474853708×10^0,-1.546284485×10^-1,1.545191757×10^1,1.240919495×10^0
7.484803708×10^0,-4.162843323×10^-1,1.527169235×10^1,1.426683197×10^0
7.494753708×10^0,-3.969744873×10^-1,1.447534836×10^1,9.737251282×10^-1
7.504703708×10^0,-2.146536255×10^-1,1.294702652×10^1,3.724255371×10^-1
7.514653708×10^0,-8.053253174×10^-2,1.121018829×10^1,9.894424438×10^-2
7.524603708×10^0,1.278341675×10^-1,9.683513031×10^0,5.129832458×10^-1
7.534553708×10^0,7.294331360×10^-1,8.822353821×10^0,1.323996735×10^0
7.544503708×10^0,1.470092926×10^0,8.852890320×10^0,2.104174347×10^0
7.554453708×10^0,1.860481110×10^0,9.356293488×10^0,2.006277924×10^0
7.564403708×10^0,1.765279083×10^0,9.762398987×10^0,1.797312469×10^0
7.574353708×10^0,1.713337097×10^0,9.799821167×10^0,1.370998993×10^0
7.584303708×10^0,1.666933594×10^0,9.375902710×10^0,9.614506531×10^-1
7.594253708×10^0,1.786983948×10^0,9.052874451×10^0,5.806425476×10^-1
7.604203708×10^0,2.176024933×10^0,9.064550171×10^0,2.095642090×10^-1
7.614153708×10^0,3.088976440×10^0,9.330996094×10^0,4.655319214×10^-2
7.624103708×10^0,4.539609833×10^0,9.965227203×10^0,1.511856079×10^-1
7.634053708×10^0,5.657485199×10^0,1.053793625×10^1,2.420466614×10^-1
7.644003708×10^0,5.470374298×10^0,1.128787674×10^1,-1.275946655×10^0
7.653953708×10^0,3.888164520×10^0,1.177810730×10^1,-1.962868195×10^0
7.663903708×10^0,1.470392303×10^0,1.115300720×10^1,-6.638694763×10^-1
7.673853708×10^0,-2.802172852×10^-1,1.130434250×10^1,3.463796997×10^-1
7.683803708×10^0,-1.456920319×10^0,1.074121353×10^1,1.320703583×10^0
7.693753708×10^0,-1.985022125×10^0,1.023646317×10^1,1.190474396×10^0
7.703703708×10^0,-2.043400726×10^0,1.024289978×10^1,-1.026864624×10^-1
7.713653708×10^0,-1.894610138×10^0,9.881850586×10^0,-1.937870178×10^0
7.723603708×10^0,-2.333796844×10^0,8.552465057×10^0,-2.742746429×10^0
7.733553708×10^0,-2.687660980×10^0,7.562124481×10^0,-2.971770172×10^0
7.743503708×10^0,-2.364333344×10^0,6.603667603×10^0,-2.289488983×10^0
7.753453708×10^0,-2.119891663×10^0,5.837560730×10^0,-1.186881866×10^0
7.763403708×10^0,-1.822460175×10^0,5.292843475×10^0,-5.760021973×10^-1
7.773353708×10^0,-1.073417816×10^0,4.856650543×10^0,-8.681945801×10^-3
7.783303708×10^0,-8.451425171×10^-1,4.375850372×10^0,7.036866760×10^-1
7.793253708×10^0,-2.697390747×10^-1,4.229005737×10^0,4.119433594×10^-1
7.803203708×10^0,3.692820740×10^-1,3.789819031×10^0,-1.064286804×10^-1
7.813153708×10^0,9.123527527×10^-1,3.001109161×10^0,-1.127904510×10^0
7.823103708×10^0,1.804048462×10^0,2.215243378×10^0,-2.612966309×10^0
7.833053708×10^0,2.375709686×10^0,1.793270874×10^0,-4.139641571×10^0
7.843003708×10^0,2.317630463×10^0,2.099234619×10^0,-5.507347412×10^0
7.852953708×10^0,2.189197540×10^0,2.646795959×10^0,-6.670428772×10^0
7.862903708×10^0,2.440225525×10^0,3.291205902×10^0,-7.428602142×10^0
7.872853708×10^0,2.169738007×10^0,3.938908997×10^0,-7.706274719×10^0
7.882803708×10^0,1.035396881×10^0,5.092859344×10^0,-7.321125641×10^0
7.892753333×10^0,-6.676116943×10^-1,6.802454224×10^0,-5.913153534×10^0
7.902703333×10^0,-2.580932922×10^0,9.349707184×10^0,-4.544699249×10^0
7.912653333×10^0,-4.595743103×10^0,1.277338760×10^1,-4.309538269×10^0
7.922603333×10^0,-5.606291656×10^0,1.643222900×10^1,-4.646637268×10^0
7.932553333×10^0,-4.599784698×10^0,1.929816925×10^1,-5.313201141×10^0
7.942503333×10^0,-1.813179474×10^0,1.958931381×10^1,-5.764662323×10^0
7.952453333×10^0,1.603166199×10^-1,1.671379349×10^1,-6.231242065×10^0
7.962403333×10^0,3.939807129×10^-1,1.320359299×10^1,-6.904841309×10^0
7.972353333×10^0,2.234852600×10^-1,1.031190628×10^1,-7.894732819×10^0
7.982303333×10^0,6.077362061×10^-2,8.299640808×10^0,-9.977052612×10^0
7.992253333×10^0,1.116677856×10^-1,7.602690125×10^0,-1.237476654×10^1
8.002203333×10^0,-9.159452820×10^-1,9.461075592×10^0,-1.245499969×10^1
8.012153333×10^0,-3.404520264×10^0,1.330343536×10^1,-9.734556885×10^0
8.022103333×10^0,-3.094664612×10^0,1.670361465×10^1,-5.445525970×10^0
8.032053333×10^0,9.231303406×10^-1,1.782253784×10^1,9.879455566×10^-2
8.042003333×10^0,5.456153870×10^0,1.528426620×10^1,5.453758850×10^0
8.051953333×10^0,9.119934998×10^0,1.128518234×10^1,8.652756500×10^0
8.061903333×10^0,9.201964417×10^0,8.760682068×10^0,8.695866852×10^0
8.071853333×10^0,7.061266022×10^0,7.349865875×10^0,5.713319092×10^0
8.081803333×10^0,4.803361359×10^0,6.523135071×10^0,8.434959412×10^-1
8.091753333×10^0,2.079176331×10^0,6.251450043×10^0,-3.797752533×10^0
8.101703333×10^0,-3.742218018×10^-3,5.227878571×10^0,-6.332431641×10^0
8.111653333×10^0,-8.288264465×10^-1,4.292473755×10^0,-6.464307404×10^0
8.121603333×10^0,-9.333091736×10^-1,4.492757263×10^0,-4.821174316×10^0
8.131553333×10^0,-8.327183533×10^-1,4.940176849×10^0,-3.019820251×10^0
8.141503333×10^0,-6.523434448×10^-1,5.350174255×10^0,-1.539997559×10^0
8.151453333×10^0,-3.001258850×10^-1,6.149362335×10^0,-2.555186462×10^-1
8.161403333×10^0,5.763015747×10^-2,6.983278198×10^0,6.665638733×10^-1
8.171353333×10^0,8.725355530×10^-1,9.561367035×10^0,2.200124817×10^0
8.181303333×10^0,4.123325500×10^0,1.566208054×10^1,4.245471497×10^0
8.191253333×10^0,7.208110657×10^0,2.140997772×10^1,7.702981567×10^0
8.201203333×10^0,6.248456268×10^0,2.286360489×10^1,9.475445709×10^0
8.211153333×10^0,3.268902283×10^0,1.787103699×10^1,6.711443481×10^0
8.221103333×10^0,-1.272354126×10^-2,9.713450775×10^0,1.594334564×10^0
8.231053333×10^0,-1.782044220×10^0,4.710554352×10^0,-3.498824158×10^0
8.241003333×10^0,-2.760110321×10^0,2.837649078×10^0,-6.203998718×10^0
8.250953333×10^0,-2.764002228×10^0,3.661984863×10^0,-6.348298645×10^0
8.260903333×10^0,-4.923262024×10^-1,6.439608765×10^0,-4.691543884×10^0
8.270853333×10^0,1.272952881×10^0,8.443940735×10^0,-2.385738831×10^0
8.280803333×10^0,1.604513397×10^0,9.092242584×10^0,-4.177812195×10^-1
8.290753333×10^0,1.207688599×10^0,8.499475250×10^0,1.113235016×10^0
8.300703333×10^0,8.431965637×10^-1,7.296277313×10^0,1.845212860×10^0
8.310653333×10^0,1.346749420×10^0,6.425987091×10^0,2.126627655×10^0
8.320603333×10^0,2.033820648×10^0,6.631360016×10^0,2.364782410×10^0
8.330553333×10^0,2.087558899×10^0,7.527995453×10^0,2.092199249×10^0
8.340503333×10^0,1.730102234×10^0,8.134683838×10^0,1.393003235×10^0
8.350453333×10^0,1.076112213×10^0,8.029302979×10^0,5.601351929×10^-1
8.360403333×10^0,3.858975220×10^-1,7.694149933×10^0,-4.743635559×10^-1
8.370353333×10^0,1.999841309×10^-1,7.591762848×10^0,-1.458267517×10^0
8.380303333×10^0,4.459226990×10^-1,7.925568695×10^0,-2.841391296×10^0
8.390253333×10^0,8.234376526×10^-1,9.192833405×10^0,-3.470532990×10^0
8.400203333×10^0,1.009201355×10^0,1.056802368×10^1,-2.058369598×10^0
8.410153333×10^0,4.113446045×10^-1,1.120045853×10^1,2.679428101×10^-1
8.420103333×10^0,-5.468128967×10^-1,1.142933258×10^1,1.670526123×10^0
8.430053333×10^0,-9.629475403×10^-1,1.174532547×10^1,9.583071899×10^-1
8.440003333×10^0,-5.671705627×10^-1,1.207853256×10^1,-6.339317322×10^-1
8.449953333×10^0,8.412506104×10^-2,1.215367630×10^1,-1.563498688×10^0
8.459903333×10^0,7.466473389×10^-1,1.209664490×10^1,-1.264270935×10^0
8.469853333×10^0,9.235794067×10^-1,1.213062424×10^1,-8.367599487×10^-1
8.479803333×10^0,7.679031372×10^-1,1.217927307×10^1,-5.607339478×10^-1
8.489753333×10^0,6.433621216×10^-1,1.218271591×10^1,-5.295986938×10^-1
8.499703333×10^0,3.790118408×10^-1,1.203123093×10^1,-4.716691589×10^-1
8.509653333×10^0,-5.134323120×10^-2,1.209754303×10^1,-1.419049072×10^-1
8.519603333×10^0,-3.152444458×10^-1,1.253583160×10^1,2.770738220×10^-1
8.529553333×10^0,-1.592687988×10^-1,1.316617081×10^1,5.777984619×10^-1
8.539503333×10^0,4.334985352×10^-1,1.386416931×10^1,6.586303711×10^-2
8.549453333×10^0,8.499325562×10^-1,1.448223404×10^1,-8.966354370×10^-2
8.559403333×10^0,1.146016846×10^0,1.476843887×10^1,9.464817810×10^-1
8.569353333×10^0,1.167422333×10^0,1.408540924×10^1,1.325643311×10^0
8.579303333×10^0,1.188528442×10^0,1.331945206×10^1,1.398392029×10^0
8.589253333×10^0,1.356030121×10^0,1.254301666×10^1,1.625619507×10^0
8.599203333×10^0,1.232087860×10^0,1.149474655×10^1,1.428479462×10^0
8.609153333×10^0,1.122366028×10^0,1.022643402×10^1,1.242416382×10^0
8.619103333×10^0,1.298250275×10^0,9.017996979×10^0,1.120420074×10^0
8.629053333×10^0,1.569336548×10^0,8.057145081×10^0,1.206940155×10^0
8.639003333×10^0,1.929337921×10^0,7.805518341×10^0,1.650168457×10^0
8.648953333×10^0,2.600691833×10^0,8.511001282×10^0,1.631457367×10^0
8.658904333×10^0,3.155438232×10^0,9.235195312×10^0,1.068029022×10^0
8.668853333×10^0,3.654799805×10^0,9.738448792×10^0,3.760180664×10^-1
8.678804333×10^0,3.847748566×10^0,1.010743149×10^1,-3.350033569×10^-1
8.688753333×10^0,3.895798645×10^0,1.010743149×10^1,-8.125103760×10^-1
8.698703333×10^0,4.306394806×10^0,1.018631744×10^1,-9.394464111×10^-1
8.708653333×10^0,4.696633301×10^0,1.038540344×10^1,-9.434880066×10^-1
8.718603333×10^0,5.135969696×10^0,1.065693878×10^1,-1.208736420×10^0
8.728553333×10^0,5.229974213×10^0,1.100870728×10^1,-2.312690735×10^0
8.738504333×10^0,5.151387634×10^0,1.127814697×10^1,-3.493135986×10^0
8.748453333×10^0,3.754043427×10^0,1.176852722×10^1,-2.914439392×10^0
8.758403333×10^0,1.637444916×10^0,1.164398621×10^1,-1.794767761×10^-1
8.768353333×10^0,-5.209167480×10^-1,1.135359009×10^1,1.814826050×10^0
8.778303333×10^0,-2.301763458×10^0,1.061278061×10^1,3.176394653×10^0
8.788253333×10^0,-2.981200562×10^0,1.048913773×10^1,2.192790070×10^0
8.798203333×10^0,-3.140469360×10^0,1.024993515×10^1,2.260299683×10^-1
8.808154333×10^0,-2.431244202×10^0,9.312734070×10^0,-1.417402496×10^0
8.818103333×10^0,-2.070943451×10^0,7.801177368×10^0,-2.633773041×10^0
8.828054333×10^0,-1.853146362×10^0,6.542444916×10^0,-3.122656403×10^0
8.838003333×10^0,-1.686243439×10^0,5.818699951×10^0,-3.260070648×10^0
8.847954333×10^0,-1.360520782×10^0,5.408852234×10^0,-2.946323090×10^0
8.857903333×10^0,-7.204518127×10^-1,5.159919891×10^0,-2.398013306×10^0
8.867854333×10^0,2.305206299×10^-2,5.069657593×10^0,-2.007475433×10^0
8.877804333×10^0,5.777984619×10^-1,5.009333038×10^0,-1.777104492×10^0
8.887754333×10^0,8.442443848×10^-1,5.017715607×10^0,-1.597478027×10^0
8.897705083×10^0,7.179071045×10^-1,4.690945129×10^0,-1.357676697×10^0
8.907655083×10^0,1.812730408×10^-1,4.184847565×10^0,-2.162253571×10^0
8.917605083×10^0,-6.376739502×10^-2,3.564836884×10^0,-3.289110260×10^0
8.927554083×10^0,-3.222798157×10^-1,3.259022827×10^0,-4.417014771×10^0
8.937505083×10^0,-6.387217712×10^-1,3.098706207×10^0,-5.476810913×10^0
8.947454083×10^0,-9.514215088×10^-1,3.146905975×10^0,-6.151457977×10^0
8.957405083×10^0,-1.328786774×10^0,3.592080231×10^0,-6.368806000×10^0
8.967354083×10^0,-1.489103394×10^0,4.239783325×10^0,-6.247408447×10^0
8.977305083×10^0,-1.426533508×10^0,4.882995758×10^0,-6.133195953×10^0
8.987255083×10^0,-1.508413239×10^0,5.540278931×10^0,-6.029611359×10^0
8.997205083×10^0,-1.987566833×10^0,7.002887421×10^0,-5.438640289×10^0
9.007155083×10^0,-2.946772156×10^0,9.545949097×10^0,-4.649181976×10^0
9.017105083×10^0,-3.960613861×10^0,1.286724243×10^1,-4.146676941×10^0
9.027055083×10^0,-4.549040222×10^0,1.609408218×10^1,-3.467838593×10^0
9.037005083×10^0,-4.269721069×10^0,1.839075623×10^1,-2.811303864×10^0
9.046955083×10^0,-3.172502747×10^0,1.860181732×10^1,-2.649789734×10^0
9.056905083×10^0,-2.732417908×10^0,1.680225952×10^1,-2.862796783×10^0
9.066855083×10^0,-2.686613159×10^0,1.437341034×10^1,-3.863166504×10^0
9.076805083×10^0,-2.984793091×10^0,1.165356628×10^1,-5.838608551×10^0
9.086755083×10^0,-3.204236755×10^0,9.519304504×10^0,-7.654781799×10^0
9.096705083×10^0,-2.985391846×10^0,8.816216583×10^0,-8.725804596×10^0
9.106655083×10^0,-1.522633667×10^0,9.545350342×10^0,-8.625213776×10^0
9.116605083×10^0,7.988887024×10^-1,1.138682098×10^1,-7.318281555×10^0
9.126555083×10^0,3.879033508×10^0,1.402897659×10^1,-5.210963745×10^0
9.136505083×10^0,7.406747589×10^0,1.578647186×10^1,-2.529140625×10^0
9.146455083×10^0,1.006581802×10^1,1.469254669×10^1,8.704399109×10^-1
9.156405083×10^0,9.548643494×10^0,1.060140427×10^1,2.683320007×10^0
9.166355083×10^0,5.508395233×10^0,6.734944611×10^0,2.081122284×10^0
9.176305083×10^0,2.701432343×10^0,4.589306488×10^0,4.963677979×10^-1
9.186255083×10^0,1.145867157×10^0,4.187841339×10^0,-1.062041473×10^0
9.196205083×10^0,-3.908372498×10^-1,5.091512146×10^0,-2.807561646×10^0
9.206155083×10^0,-1.647923126×10^0,6.318660278×10^0,-3.958368530×10^0
9.216104083×10^0,-2.098037109×10^0,7.017556915×10^0,-3.826642456×10^0
9.226055083×10^0,-1.642983398×10^0,7.422764282×10^0,-2.989583130×10^0
9.236005083×10^0,-8.635542297×10^-1,7.511529694×10^0,-1.736239471×10^0
9.245955083×10^0,1.064286804×10^-1,7.739056549×10^0,-5.086422729×10^-1
9.255905083×10^0,8.665480042×10^-1,8.199948120×10^0,6.643185425×10^-1
9.265855083×10^0,1.747017059×10^0,8.952732697×10^0,1.454824677×10^0
9.275805083×10^0,2.429597626×10^0,9.823172607×10^0,1.885179749×10^0
9.285755083×10^0,2.911146240×10^0,1.026026367×10^1,1.997745667×10^0
9.295705083×10^0,3.823498993×10^0,1.096993790×10^1,2.526745605×10^0
9.305655083×10^0,4.530927887×10^0,1.250993546×10^1,3.309767303×10^0
9.315605083×10^0,3.742068329×10^0,1.338621323×10^1,4.590653687×10^0
9.325555083×10^0,1.463057556×10^0,1.327035416×10^1,4.291425934×10^0
9.335505083×10^0,-8.006849670×10^-1,1.213466583×10^1,1.859882355×10^0
9.345455083×10^0,-2.143991547×10^0,1.034872971×10^1,-1.532812500×10^0
9.355405083×10^0,-3.191662903×10^0,8.448431396×10^0,-4.119583282×10^0
9.365355083×10^0,-3.823199615×10^0,6.990612946×10^0,-4.904700623×10^0
9.375305083×10^0,-3.293600922×10^0,6.845564575×10^0,-3.934118958×10^0
9.385255083×10^0,-1.365310822×10^0,7.516619110×10^0,-2.198478241×10^0
9.395205083×10^0,1.701960754×10^-1,8.285121002×10^0,-6.405180359×10^-1
9.405155083×10^0,1.279239807×10^0,8.660839691×10^0,2.462379456×10^-1
9.415105083×10^0,2.163451080×10^0,8.460855560×10^0,6.448590088×10^-1
9.425055083×10^0,2.688110046×10^0,7.785310364×10^0,5.986051941×10^-1
9.435005083×10^0,2.656974792×10^0,7.306456146×10^0,4.812492371×10^-1
9.444955083×10^0,2.309547272×10^0,7.161557465×10^0,3.881428528×10^-1
9.454905083×10^0,1.827100525×10^0,7.228468323×10^0,5.164260864×10^-1
9.464855083×10^0,9.704319763×10^-1,7.281907196×10^0,3.516188049×10^-1
9.474805083×10^0,3.799099731×10^-1,7.224127350×10^0,-1.154100037×10^-1
9.484755083×10^0,2.963836670×10^-1,7.325915680×10^0,-1.204245758×10^0
9.494705083×10^0,1.010398865×10^-1,7.972570953×10^0,-2.524500275×10^0
9.504655083×10^0,4.894821167×10^-2,9.471703491×10^0,-2.488724670×10^0
9.514605083×10^0,-1.948947144×10^-1,1.055844360×10^1,-6.852749634×10^-1
9.524555083×10^0,-8.181985474×10^-1,1.075558365×10^1,1.363215179×10^0
9.534505083×10^0,-1.164428558×10^0,1.068837341×10^1,2.000589752×10^0
9.544455083×10^0,-7.842192078×10^-1,1.095451996×10^1,1.170266418×10^0
9.554405083×10^0,-3.412902832×10^-2,1.130658783×10^1,-3.070115662×10^-1
