"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.965963000×10^0,2.292146206×10^0,-2.504178762×10^0,6.094644591×10^-2
5.975912000×10^0,2.319711447×10^0,-2.965398312×10^0,-2.340098321×10^-1
5.985861000×10^0,2.321106195×10^0,-3.419519663×10^0,-4.972471297×10^-1
5.995810000×10^0,2.332302332×10^0,-3.802437067×10^0,-6.330233216×10^-1
6.005759000×10^0,2.301619530×10^0,-3.958246231×10^0,-6.321113706×10^-1
6.015709000×10^0,2.154085159×10^0,-3.882056952×10^0,-4.901790023×10^-1
6.025658000×10^0,1.940226793×10^0,-3.587875843×10^0,-2.217625231×10^-1
6.035607000×10^0,1.758561611×10^0,-2.982724190×10^0,5.115795508×10^-2
6.045556000×10^0,1.648535490×10^0,-2.106317282×10^0,2.361001223×10^-1
6.055505000×10^0,1.538718939×10^0,-1.116322517×10^0,3.062672317×10^-1
6.065455000×10^0,1.407035947×10^0,-2.745788693×10^-1,2.692368925×10^-1
6.075404000×10^0,1.248916268×10^0,2.734602690×10^-1,1.956446916×10^-1
6.085353000×10^0,1.080969095×10^0,5.546219945×10^-1,6.758746505×10^-2
6.095302000×10^0,9.936991334×10^-1,5.870238543×10^-1,-1.083334982×10^-1
6.105251000×10^0,1.086601138×10^0,2.702791989×10^-1,-2.353903502×10^-1
6.115201000×10^0,1.289614677×10^0,-2.074503452×10^-1,-2.945423424×10^-1
6.125150000×10^0,1.441291928×10^0,-6.462793946×10^-1,-2.998045981×10^-1
6.135099000×10^0,1.513184071×10^0,-9.895132184×10^-1,-2.756622434×10^-1
6.145048000×10^0,1.492342234×10^0,-1.097600102×10^0,-2.535838187×10^-1
6.154998000×10^0,1.388602495×10^0,-9.155704379×10^-1,-2.303693146×10^-1
6.164947000×10^0,1.253074884×10^0,-5.247396231×10^-1,-1.840049177×10^-1
6.174896000×10^0,1.099137545×10^0,-6.679869443×10^-2,-1.161331832×10^-1
6.184845000×10^0,9.586587548×10^-1,3.905327022×10^-1,-3.801418468×10^-2
6.194794000×10^0,8.239049315×10^-1,7.539245486×10^-1,5.337550305×10^-3
6.204744000×10^0,6.775112748×10^-1,9.917077422×10^-1,2.710461989×10^-2
6.214693833×10^0,5.418903232×10^-1,1.063521266×10^0,3.295718506×10^-2
6.224642833×10^0,4.213173687×10^-1,9.703562856×10^-1,1.832714304×10^-2
6.234591833×10^0,2.992252707×10^-1,8.035992980×10^-1,-4.022404924×10^-2
6.244540833×10^0,1.754521281×10^-1,6.291988492×10^-1,-1.230465248×10^-1
6.254490833×10^0,7.959058136×10^-2,4.776803851×10^-1,-2.161863148×10^-1
6.264439833×10^0,-4.636504222×10^-3,4.118411541×10^-1,-2.848507464×10^-1
6.274388833×10^0,-9.271709621×10^-2,4.432518184×10^-1,-3.386466205×10^-1
6.284337833×10^0,-1.929003596×10^-1,5.418422818×10^-1,-3.825237751×10^-1
6.294286833×10^0,-3.231747448×10^-1,6.393249035×10^-1,-4.100683331×10^-1
6.304236833×10^0,-4.886461794×10^-1,6.603388786×10^-1,-4.262222946×10^-1
6.314185833×10^0,-6.896605492×10^-1,5.942868590×10^-1,-4.273208380×10^-1
6.324134833×10^0,-8.816966414×10^-1,4.741745293×10^-1,-4.289774895×10^-1
6.334083833×10^0,-1.042778730×10^0,3.196544349×10^-1,-4.590166211×10^-1
6.344032833×10^0,-1.219568372×10^0,2.000245899×10^-1,-5.156363845×10^-1
6.353982833×10^0,-1.430111170×10^0,1.779421866×10^-1,-5.768749714×10^-1
6.363931833×10^0,-1.629975915×10^0,2.768467665×10^-1,-5.882213116×10^-1
6.373880833×10^0,-1.745175719×10^0,4.891217351×10^-1,-4.764515758×10^-1
6.383829833×10^0,-1.738010764×10^0,7.475066781×10^-1,-2.246666551×10^-1
6.393778833×10^0,-1.597509265×10^0,9.710981846×10^-1,8.598601818×10^-2
6.403728833×10^0,-1.421977520×10^0,1.096915126×10^0,3.845849037×10^-1
6.413677833×10^0,-1.279717326×10^0,1.094692707×10^0,6.009824276×10^-1
6.423626833×10^0,-1.197163820×10^0,1.017750740×10^0,7.532528043×10^-1
6.433575833×10^0,-1.144747138×10^0,9.230819941×10^-1,8.573679924×10^-1
6.443525833×10^0,-1.074587584×10^0,8.860124350×10^-1,8.974885345×10^-1
6.453474833×10^0,-1.001522183×10^0,9.643748999×10^-1,7.905842066×10^-1
6.463423833×10^0,-9.365133643×10^-1,1.092935324×10^0,5.555158854×10^-1
6.473372833×10^0,-8.885865808×10^-1,1.190257549×10^0,2.847088575×10^-1
6.483321833×10^0,-8.438701034×10^-1,1.231822610×10^0,5.870076641×10^-2
6.493271833×10^0,-7.616822720×10^-1,1.173675895×10^0,-6.292846054×10^-2
6.503220833×10^0,-6.227375865×10^-1,9.995665550×10^-1,-3.527007625×10^-2
6.513169833×10^0,-4.572338164×10^-1,7.842188478×10^-1,9.430282563×10^-2
6.523118833×10^0,-3.315131068×10^-1,5.782783628×10^-1,2.266384214×10^-1
6.533067833×10^0,-2.419225276×10^-1,3.938254416×10^-1,3.210954070×10^-1
6.543017833×10^0,-1.895652562×10^-1,2.131424099×10^-1,3.816846013×10^-1
6.552966833×10^0,-1.779179126×10^-1,2.379938401×10^-2,4.165203571×10^-1
6.562915833×10^0,-2.117132545×10^-1,-1.807053536×10^-1,4.446648955×10^-1
6.572864833×10^0,-2.924517691×10^-1,-3.979822993×10^-1,4.835795462×10^-1
6.582813833×10^0,-3.845027685×10^-1,-5.938320756×10^-1,5.071673393×10^-1
6.592763833×10^0,-4.800130427×10^-1,-7.276609540×10^-1,5.057066083×10^-1
6.602712833×10^0,-5.948834419×10^-1,-8.094184399×10^-1,5.112366676×10^-1
6.612661833×10^0,-7.231340408×10^-1,-8.270445466×10^-1,5.250341892×10^-1
6.622610833×10^0,-8.177356720×10^-1,-7.501967549×10^-1,5.047127008×10^-1
6.632560833×10^0,-8.862870336×10^-1,-5.308262706×10^-1,4.399419725×10^-1
6.642509833×10^0,-8.960937858×10^-1,-2.276859283×10^-1,3.577012420×10^-1
6.652458833×10^0,-8.538001180×10^-1,1.333686709×10^-1,2.564811409×10^-1
6.662407833×10^0,-7.812890410×10^-1,5.130481124×10^-1,1.132539734×10^-1
6.672356833×10^0,-7.079751492×10^-1,8.329765797×10^-1,-4.642410204×10^-2
6.682306833×10^0,-6.513316035×10^-1,1.063606024×10^0,-2.108958066×10^-1
6.692255833×10^0,-5.939580798×10^-1,1.216753244×10^0,-3.218175471×10^-1
6.702204833×10^0,-5.676763058×10^-1,1.233512759×10^0,-3.738043606×10^-1
6.712153833×10^0,-5.570002198×10^-1,1.136073589×10^0,-3.772001565×10^-1
6.722102833×10^0,-5.400100350×10^-1,9.814543128×10^-1,-3.280878961×10^-1
6.732052833×10^0,-5.032981038×10^-1,8.276200294×10^-1,-2.576299608×10^-1
6.742001833×10^0,-4.704474509×10^-1,6.533879638×10^-1,-1.692211926×10^-1
6.751950833×10^0,-4.495173991×10^-1,4.857409298×10^-1,-1.328514665×10^-1
6.761899833×10^0,-4.397013485×10^-1,3.454967737×10^-1,-1.391771734×10^-1
6.771848833×10^0,-4.041886330×10^-1,2.417186946×10^-1,-1.553636044×10^-1
6.781798833×10^0,-3.499260843×10^-1,1.595434397×10^-1,-1.501516551×10^-1
6.791747833×10^0,-3.025439382×10^-1,7.437742501×10^-2,-1.189900041×10^-1
6.801696833×10^0,-2.498707324×10^-1,1.566020586×10^-2,-6.185593084×10^-2
6.811645833×10^0,-2.130501419×10^-1,-4.310004413×10^-2,3.809365211×10^-3
6.821594833×10^0,-2.026801705×10^-1,-1.046511307×10^-1,6.730440259×10^-2
6.831544833×10^0,-2.095348835×10^-1,-1.682897657×10^-1,1.243309379×10^-1
6.841493833×10^0,-2.229375839×10^-1,-2.233970910×10^-1,1.788901985×10^-1
6.851442833×10^0,-2.323545218×10^-1,-2.642350495×10^-1,2.262345403×10^-1
6.861391833×10^0,-2.389136106×10^-1,-3.049495220×10^-1,2.730213404×10^-1
6.871341833×10^0,-2.375902832×10^-1,-3.437965214×10^-1,2.999837101×10^-1
6.881290833×10^0,-2.260939926×10^-1,-3.821529746×10^-1,3.020772040×10^-1
6.891239833×10^0,-2.033306211×10^-1,-4.097044170×10^-1,2.809365094×10^-1
6.901188833×10^0,-1.769502163×10^-1,-4.205996096×10^-1,2.467923462×10^-1
6.911137833×10^0,-1.626527607×10^-1,-4.143984318×10^-1,2.021963894×10^-1
6.921087833×10^0,-1.865091920×10^-1,-3.892071545×10^-1,1.499672830×10^-1
6.931036833×10^0,-2.429599464×10^-1,-3.273187578×10^-1,9.254394472×10^-2
6.940985833×10^0,-3.335178494×10^-1,-2.249663621×10^-1,3.309211507×10^-2
6.950934833×10^0,-4.301389456×10^-1,-6.315508485×10^-2,-1.990452595×10^-2
6.960883833×10^0,-5.150114894×10^-1,1.489593834×10^-1,-5.704820156×10^-2
6.970833833×10^0,-5.782583952×10^-1,3.770673871×10^-1,-7.896361500×10^-2
6.980782833×10^0,-6.245142221×10^-1,5.572832227×10^-1,-1.030432060×10^-1
6.990731833×10^0,-6.627367139×10^-1,6.777328849×10^-1,-1.649118960×10^-1
7.000680833×10^0,-6.664423943×10^-1,7.147553563×10^-1,-2.237979323×10^-1
7.010629833×10^0,-6.277101636×10^-1,6.697340608×10^-1,-2.504066229×10^-1
7.020579833×10^0,-5.503060818×10^-1,5.768581033×10^-1,-2.435983121×10^-1
7.030528833×10^0,-4.314150810×10^-1,4.416699409×10^-1,-2.106376886×10^-1
7.040477833×10^0,-2.937427163×10^-1,2.707770467×10^-1,-1.624365449×10^-1
7.050426833×10^0,-1.686926782×10^-1,6.571522355×10^-2,-1.092111394×10^-1
7.060376833×10^0,-6.830176711×10^-2,-1.242323220×10^-1,-6.436901540×10^-2
7.070325833×10^0,1.665786654×10^-2,-2.431941181×10^-1,-3.408967704×10^-2
7.080274833×10^0,1.019677520×10^-1,-2.734237313×10^-1,-3.328578919×10^-2
7.090223833×10^0,2.035620362×10^-1,-2.091667056×10^-1,-6.687091291×10^-2
7.100172833×10^0,3.198439181×10^-1,-1.059839576×10^-1,-7.987388223×10^-2
7.110122833×10^0,4.318055809×10^-1,-2.592561394×10^-2,-6.071163341×10^-2
7.120071833×10^0,5.284475684×10^-1,1.375577878×10^-2,-1.784531772×10^-2
7.130020833×10^0,6.234553456×10^-1,1.203940483×10^-4,3.493000939×10^-2
7.139969833×10^0,7.407633066×10^-1,-6.267526746×10^-2,8.792182058×10^-2
7.149918833×10^0,9.159047604×10^-1,-1.919317991×10^-1,1.212395579×10^-1
7.159868833×10^0,1.148353457×10^0,-4.192836881×10^-1,1.125564948×10^-1
7.169817833×10^0,1.422622919×10^0,-7.858677506×10^-1,5.249182135×10^-2
7.179766833×10^0,1.701561689×10^0,-1.257023454×10^0,-3.726973012×10^-2
7.189715833×10^0,1.944441199×10^0,-1.800356984×10^0,-1.203201413×10^-1
7.199664833×10^0,2.127528429×10^0,-2.372872591×10^0,-1.571784616×10^-1
7.209614833×10^0,2.231576443×10^0,-2.894320965×10^0,-1.493282616×10^-1
7.219562708×10^0,2.241246462×10^0,-3.313981771×10^0,-1.425052285×10^-1
7.229511708×10^0,2.140959740×10^0,-3.569153070×10^0,-1.696702689×10^-1
7.239460708×10^0,2.000044107×10^0,-3.597169399×10^0,-2.269974649×10^-1
7.249410708×10^0,1.871185184×10^0,-3.346554041×10^0,-2.527489066×10^-1
7.259359708×10^0,1.724394798×10^0,-2.948649645×10^0,-2.082365006×10^-1
7.269308708×10^0,1.603229761×10^0,-2.379736423×10^0,-5.923903361×10^-2
7.279257708×10^0,1.508746505×10^0,-1.637040734×10^0,9.553286433×10^-2
7.289206708×10^0,1.465309024×10^0,-8.567529321×10^-1,2.129423171×10^-1
7.299156708×10^0,1.476735353×10^0,-2.343936563×10^-1,3.122101128×10^-1
7.309105708×10^0,1.529419661×10^0,7.280676812×10^-2,3.738900125×10^-1
7.319054708×10^0,1.669589043×10^0,5.213130265×10^-3,3.849057853×10^-1
7.329003708×10^0,1.891566753×10^0,-3.905272782×10^-1,3.552597463×10^-1
7.338952708×10^0,2.105781078×10^0,-9.858774543×10^-1,3.217479289×10^-1
7.348902708×10^0,2.255442142×10^0,-1.626783371×10^0,2.940891385×10^-1
7.358851708×10^0,2.303362608×10^0,-2.199785709×10^0,2.958109975×10^-1
7.368800708×10^0,2.259577274×10^0,-2.659659386×10^0,3.296549916×10^-1
7.378749708×10^0,2.158994436×10^0,-2.918952227×10^0,3.013768196×10^-1
7.388699708×10^0,1.996303678×10^0,-2.900956154×10^0,2.107156515×10^-1
7.398648708×10^0,1.816340089×10^0,-2.688020945×10^0,1.027144045×10^-1
7.408597708×10^0,1.658471584×10^0,-2.379155874×10^0,-3.843793273×10^-2
7.418546708×10^0,1.535859823×10^0,-1.999975204×10^0,-2.312949449×10^-1
7.428495708×10^0,1.509264708×10^0,-1.611272097×10^0,-4.146541059×10^-1
7.438445708×10^0,1.557308555×10^0,-1.284325123×10^0,-5.638121963×10^-1
7.448394708×10^0,1.642320871×10^0,-1.063955784×10^0,-6.665822864×10^-1
7.458343708×10^0,1.710605145×10^0,-8.966956735×10^-1,-7.393155098×10^-1
7.468292708×10^0,1.760891438×10^0,-7.428610921×10^-1,-7.813644409×10^-1
7.478241708×10^0,1.800139427×10^0,-6.045743823×10^-1,-8.108187318×10^-1
7.488191708×10^0,1.821353674×10^0,-4.825541675×10^-1,-8.129734993×10^-1
7.498140708×10^0,1.825843096×10^0,-3.214211464×10^-1,-8.085903525×10^-1
7.508089708×10^0,1.798745632×10^0,-1.009534970×10^-1,-8.270473480×10^-1
7.518038708×10^0,1.718773127×10^0,1.054763496×10^-1,-7.556520700×10^-1
7.527987708×10^0,1.601169467×10^0,2.843715250×10^-1,-6.338078976×10^-1
7.537937708×10^0,1.464693785×10^0,3.914873898×10^-1,-5.070434213×10^-1
7.547886708×10^0,1.302663088×10^0,3.914509118×10^-1,-3.747482598×10^-1
7.557835708×10^0,1.093705297×10^0,2.527129650×10^-1,-2.150252461×10^-1
7.567784708×10^0,8.655652404×10^-1,4.913800582×10^-2,-1.293978654×10^-2
7.577734708×10^0,6.216835380×10^-1,-1.944988817×10^-1,2.142824531×10^-1
7.587683708×10^0,3.827985525×10^-1,-4.384497702×10^-1,4.489269257×10^-1
7.597632708×10^0,1.437502801×10^-1,-6.222124100×10^-1,6.606647372×10^-1
7.607581708×10^0,-7.385422289×10^-2,-7.210261226×10^-1,8.342354298×10^-1
7.617530708×10^0,-2.575611472×10^-1,-7.453118563×10^-1,9.702663422×10^-1
7.627480708×10^0,-3.988330364×10^-1,-7.115925550×10^-1,1.075793266×10^0
7.637429708×10^0,-5.077384114×10^-1,-6.297853589×10^-1,1.173417091×10^0
7.647378708×10^0,-6.151924133×10^-1,-5.408506989×10^-1,1.244492292×10^0
7.657327708×10^0,-7.378755212×10^-1,-4.439249039×10^-1,1.276695967×10^0
7.667276708×10^0,-8.737281561×10^-1,-3.829811215×10^-1,1.255053759×10^0
7.677226708×10^0,-1.002737999×10^0,-4.362227619×10^-1,1.203282356×10^0
7.687175708×10^0,-1.074036479×10^0,-6.034935713×10^-1,1.103786111×10^0
7.697124708×10^0,-1.114455581×10^0,-8.205755949×10^-1,9.357736111×10^-1
7.707073708×10^0,-1.159434795×10^0,-1.032997608×10^0,8.056584597×10^-1
7.717022708×10^0,-1.278101802×10^0,-1.120135307×10^0,7.742279768×10^-1
7.726972708×10^0,-1.491679072×10^0,-1.015244007×10^0,8.107311130×10^-1
7.736921708×10^0,-1.708851457×10^0,-6.061056256×10^-1,8.966260552×10^-1
7.746870708×10^0,-1.752018094×10^0,-9.941314906×10^-2,8.791897893×10^-1
7.756819708×10^0,-1.190640211×10^0,1.033799127×10^-1,5.108424425×10^-1
7.766769708×10^0,-1.741837263×10^-1,1.603433192×10^-1,2.157292813×10^-1
7.776718708×10^0,3.235554695×10^-1,8.061141372×10^-1,2.960422635×10^-1
7.786667708×10^0,3.714319170×10^-1,1.858912110×10^0,6.763741374×10^-1
7.796616708×10^0,7.811770588×10^-2,2.689316511×10^0,1.224188447×10^0
7.806565708×10^0,-4.034649134×10^-1,2.946718216×10^0,1.779146433×10^0
7.816515708×10^0,-8.938058615×10^-1,2.818704605×10^0,2.163111448×10^0
7.826464708×10^0,-1.275665045×10^0,2.458245039×10^0,2.297824144×10^0
7.836413708×10^0,-1.519641042×10^0,2.049623489×10^0,2.241861820×10^0
7.846362708×10^0,-1.636081696×10^0,1.591002703×10^0,2.009016037×10^0
7.856311708×10^0,-1.659763694×10^0,1.115134358×10^0,1.577617645×10^0
7.866261708×10^0,-1.698641658×10^0,6.512526870×10^-1,9.071498513×10^-1
7.876210708×10^0,-1.791527033×10^0,2.714348137×10^-1,6.960166246×10^-2
7.886159708×10^0,-1.626657128×10^0,-4.623557255×10^-2,-7.219840884×10^-1
7.896108708×10^0,-1.166050553×10^0,-3.280311525×10^-1,-1.322855473×10^0
7.906057708×10^0,-6.993430853×10^-1,-4.735760987×10^-1,-1.738911867×10^0
7.916007708×10^0,-4.384047389×10^-1,-7.018396258×10^-1,-1.880934238×10^0
7.925956708×10^0,-4.231717288×10^-1,-1.264792681×10^0,-1.616014481×10^0
7.935905708×10^0,-6.355006099×10^-1,-2.236196280×10^0,-9.465454817×10^-1
7.945854708×10^0,-9.799333215×10^-1,-3.461115360×10^0,-5.821563303×10^-2
7.955804708×10^0,-1.195306420×10^0,-4.452159405×10^0,6.862306595×10^-1
7.965753708×10^0,-9.885596633×10^-1,-4.330628872×10^0,8.628134131×10^-1
7.975702708×10^0,-6.562271118×10^-1,-3.537090540×10^0,7.435196042×10^-1
7.985651708×10^0,-4.809924066×10^-1,-2.754570007×10^0,6.915304661×10^-1
7.995600708×10^0,-4.529690146×10^-1,-2.145129919×10^0,6.511434913×10^-1
8.005550708×10^0,-4.815223515×10^-1,-1.688161969×10^0,5.447214842×10^-1
8.015499708×10^0,-5.326218605×10^-1,-1.387850761×10^0,3.689291179×10^-1
8.025448708×10^0,-5.852935910×10^-1,-1.211817861×10^0,1.708384156×10^-1
8.035397708×10^0,-6.141054630×10^-1,-1.097384453×10^0,9.437333792×10^-3
8.045346708×10^0,-6.293203831×10^-1,-9.957254529×10^-1,-1.024588421×10^-1
8.055296708×10^0,-5.972238779×10^-1,-9.224371910×10^-1,-1.297277510×10^-1
8.065245708×10^0,-5.322198868×10^-1,-8.576360941×10^-1,-6.416419148×10^-2
8.075194708×10^0,-3.969669342×10^-1,-8.074336052×10^-1,1.312649697×10^-1
8.085143708×10^0,-1.935943812×10^-1,-7.467337847×10^-1,4.684880078×10^-1
8.095093708×10^0,4.158984870×10^-2,-6.625854969×10^-1,8.256311417×10^-1
8.105042708×10^0,2.504343987×10^-1,-5.584665537×10^-1,1.106818914×10^0
8.114991708×10^0,3.514710367×10^-1,-5.318071246×10^-1,1.207182050×10^0
8.124940708×10^0,3.072237074×10^-1,-6.101195216×10^-1,1.084549904×10^0
8.134889708×10^0,1.064309254×10^-1,-8.653198481×10^-1,8.546030521×10^-1
8.144839708×10^0,-2.030856162×10^-1,-1.294674158×10^0,6.308604479×10^-1
8.154788708×10^0,-4.843443036×10^-1,-1.749295235×10^0,4.853415489×10^-1
8.164737708×10^0,-6.680752635×10^-1,-2.120045424×10^0,3.250200450×10^-1
8.174686708×10^0,-7.730436921×10^-1,-2.466169834×10^0,1.669283807×10^-1
8.184635708×10^0,-8.263242245×10^-1,-2.817060471×10^0,3.930065036×10^-2
8.194585708×10^0,-8.183509111×10^-1,-3.240301609×10^0,-2.832978964×10^-2
8.204534708×10^0,-6.693825126×10^-1,-3.823527575×10^0,-9.789660573×10^-3
8.214483708×10^0,-3.387039602×10^-1,-4.614262581×10^0,9.852749109×10^-2
8.224433208×10^0,1.258509308×10^-1,-5.539673805×10^0,2.441022694×10^-1
8.234383208×10^0,5.670496225×10^-1,-6.302211285×10^0,3.126283288×10^-1
8.244332208×10^0,8.631342649×10^-1,-6.798053741×10^0,3.009109497×10^-1
8.254281208×10^0,9.906279445×10^-1,-7.090968609×10^0,2.884680331×10^-1
8.264230208×10^0,1.039327383×10^0,-7.203006268×10^0,3.131752610×10^-1
8.274179208×10^0,1.075594425×10^0,-7.151253223×10^0,3.596511781×10^-1
8.284129208×10^0,1.139674902×10^0,-6.854229927×10^0,4.055694044×10^-1
8.294078208×10^0,1.240627408×10^0,-6.267703056×10^0,4.611401856×10^-1
8.304027208×10^0,1.294630408×10^0,-5.408409595×10^0,5.153898001×10^-1
8.313976208×10^0,1.262681127×10^0,-4.337537766×10^0,5.546081066×10^-1
8.323925208×10^0,1.153523684×10^0,-3.221810341×10^0,5.762590766×10^-1
8.333875208×10^0,9.802259207×10^-1,-2.244265318×10^0,5.675241351×10^-1
8.343824208×10^0,7.405081391×10^-1,-1.529566288×10^0,5.121903419×10^-1
8.353773208×10^0,4.395773411×10^-1,-1.134766221×10^0,4.230636358×10^-1
8.363722208×10^0,1.340629756×10^-1,-1.018791199×10^0,3.389684856×10^-1
8.373672208×10^0,-1.425359249×10^-1,-1.127459526×10^0,2.695745230×10^-1
8.383621208×10^0,-3.315697610×10^-1,-1.329503179×10^0,2.076006085×10^-1
8.393570208×10^0,-3.534286022×10^-1,-1.467992067×10^0,1.197178289×10^-1
8.403519208×10^0,-2.272637486×10^-1,-1.543899417×10^0,-2.173117362×10^-2
8.413468208×10^0,-1.592670940×10^-2,-1.643892288×10^0,-1.570054293×10^-1
8.423418208×10^0,2.040730417×10^-1,-1.785753250×10^0,-2.473694384×10^-1
8.433367208×10^0,4.062268138×10^-1,-1.946862102×10^0,-2.960928380×10^-1
8.443316208×10^0,5.906571150×10^-1,-2.130029917×10^0,-2.683051527×10^-1
8.453265208×10^0,7.447614670×10^-1,-2.322330713×10^0,-1.813055128×10^-1
8.463214208×10^0,8.221740127×10^-1,-2.484127283×10^0,-6.606175005×10^-2
8.473164208×10^0,8.373779655×10^-1,-2.600609541×10^0,6.453505903×10^-2
8.483113208×10^0,8.123562336×10^-1,-2.672653198×10^0,2.283343673×10^-1
8.493062208×10^0,7.382239699×10^-1,-2.694496393×10^0,4.134784043×10^-1
8.503011208×10^0,6.311268210×10^-1,-2.726149559×10^0,5.770904422×10^-1
8.512961208×10^0,5.205589533×10^-1,-2.758528948×10^0,7.247393131×10^-1
8.522910208×10^0,4.223120213×10^-1,-2.809920788×10^0,8.595551848×10^-1
8.532859208×10^0,3.348719180×10^-1,-2.909896135×10^0,9.443117976×10^-1
8.542808208×10^0,2.776139677×10^-1,-3.010737658×10^0,9.833747745×10^-1
8.552757208×10^0,2.824714184×10^-1,-3.016668558×10^0,1.004487634×10^0
8.562707208×10^0,2.926351130×10^-1,-2.874077559×10^0,9.822443724×10^-1
8.572656208×10^0,2.625313997×10^-1,-2.548392057×10^0,8.939234614×10^-1
8.582605208×10^0,1.797840446×10^-1,-2.070584774×10^0,6.941352487×10^-1
8.592554208×10^0,7.806459069×10^-2,-1.617275476×10^0,4.408298731×10^-1
8.602503208×10^0,-7.312358357×10^-3,-1.158568621×10^0,1.987850517×10^-1
8.612453208×10^0,-5.454929546×10^-2,-7.139911652×10^-1,2.064513601×10^-2
8.622402208×10^0,-7.079564780×10^-2,-3.508803248×10^-1,-7.059343159×10^-2
8.632351208×10^0,-7.682409137×10^-2,-9.096594900×10^-2,-1.110876873×10^-1
8.642300208×10^0,1.476569057×10^0,-4.719202042×10^0,-1.624845564×10^-1
8.652250208×10^0,1.819502473×10^0,-7.493015289×10^0,-3.471322656×10^-1
8.662199208×10^0,5.999417305×10^-1,-5.656914711×10^0,-4.524541795×10^-1
8.672148208×10^0,8.983132243×10^-2,-3.261161804×10^0,-4.734466970×10^-1
8.682097208×10^0,1.301654428×10^-1,-9.291523099×10^-1,-4.893896878×10^-1
8.692046208×10^0,3.827475607×10^-1,7.953886390×10^-1,-4.887849092×10^-1
8.701996208×10^0,5.854939818×10^-1,1.868798137×10^0,-4.257199466×10^-1
8.711945208×10^0,6.695386767×10^-1,2.463998556×10^0,-3.062261641×10^-1
8.721894208×10^0,6.339140534×10^-1,2.703818321×10^0,-1.602013260×10^-1
8.731843208×10^0,5.123261809×10^-1,2.680331707×10^0,-2.662756108×10^-2
8.741792208×10^0,3.472382128×10^-1,2.493868589×10^0,1.128589585×10^-1
8.751742208×10^0,1.780700535×10^-1,2.192204475×10^0,2.559148073×10^-1
8.761691208×10^0,2.305090055×10^-2,1.822318316×10^0,3.468822539×10^-1
8.771640208×10^0,-1.239871606×10^-1,1.454696655×10^0,3.728617132×10^-1
8.781589208×10^0,-2.487498522×10^-1,1.142315269×10^0,3.392568827×10^-1
8.791539208×10^0,1.420639604×10^-1,5.940452814×10^-1,2.921438217×10^-1
8.801488208×10^0,1.101608872×10^0,-3.865383565×10^-1,2.899347246×10^-1
8.811437208×10^0,1.930196166×10^0,-1.310894370×10^0,3.624626994×10^-1
8.821386208×10^0,2.606190681×10^0,-2.150689840×10^0,4.215838015×10^-1
8.831335208×10^0,3.038861513×10^0,-2.942073345×10^0,4.222913384×10^-1
8.841285208×10^0,3.220172644×10^0,-3.631895542×10^0,3.694060147×10^-1
8.851234208×10^0,3.185858727×10^0,-4.273104191×10^0,3.014297783×10^-1
8.861183208×10^0,2.999626637×10^0,-4.837769985×10^0,2.933143377×10^-1
8.871132208×10^0,2.680505276×10^0,-5.287561893×10^0,3.917432725×10^-1
8.881081208×10^0,2.182495594×10^0,-5.425773144×10^0,5.888051987×10^-1
8.891031208×10^0,1.642282009×10^0,-5.121532440×10^0,7.878460884×10^-1
8.900980208×10^0,1.252074003×10^0,-4.504180908×10^0,9.149004221×10^-1
8.910929208×10^0,1.055562496×10^0,-3.908260107×10^0,1.005356193×10^0
8.920878208×10^0,1.054525375×10^0,-3.584130526×10^0,9.882486463×10^-1
8.930828208×10^0,1.174525499×10^0,-3.553690910×10^0,8.268603683×10^-1
8.940777208×10^0,1.332062602×10^0,-3.814806461×10^0,4.822947383×10^-1
8.950726208×10^0,1.418224573×10^0,-4.112803459×10^0,4.600447416×10^-2
8.960675208×10^0,1.370304227×10^0,-4.082617760×10^0,-4.279266000×10^-1
8.970624208×10^0,1.286682844×10^0,-3.689075232×10^0,-8.451232910×10^-1
8.980574208×10^0,1.189862609×10^0,-2.992381573×10^0,-1.139068604×10^0
8.990523208×10^0,1.178220034×10^0,-2.043157101×10^0,-1.334532976×10^0
9.000472208×10^0,1.266201258×10^0,-9.870963693×10^-1,-1.466912150×10^0
9.010421208×10^0,1.399265885×10^0,1.700275578×10^-2,-1.556685686×10^0
9.020371208×10^0,1.529304266×10^0,8.080963492×10^-1,-1.586092830×10^0
9.030320208×10^0,1.610432982×10^0,1.353325009×10^0,-1.554910541×10^0
9.040269208×10^0,1.586208344×10^0,1.704134941×10^0,-1.488691330×10^0
9.050218208×10^0,1.440260410×10^0,1.886154890×10^0,-1.321086168×10^0
9.060167208×10^0,1.205058336×10^0,1.896152973×10^0,-1.043319345×10^0
9.070117208×10^0,9.532132745×10^-1,1.797444940×10^0,-7.207375765×10^-1
9.080066208×10^0,7.284688354×10^-1,1.655635953×10^0,-3.560163677×10^-1
9.090015208×10^0,5.666186213×10^-1,1.501288652×10^0,-2.574051172×10^-2
9.099964208×10^0,4.348497093×10^-1,1.348228574×10^0,2.034095824×10^-1
9.109913208×10^0,2.828829288×10^-1,1.200529695×10^0,3.856420517×10^-1
9.119863208×10^0,9.973626584×10^-2,1.022815585×10^0,5.542595387×10^-1
9.129812208×10^0,-1.016547829×10^-1,8.120715022×10^-1,7.097114921×10^-1
9.139761208×10^0,-3.091272712×10^-1,5.765790939×10^-1,8.294610977×10^-1
