"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.301255958×10^0,-4.216245174×10^0,-2.440340996×10^0,1.283802032×10^0
6.311203958×10^0,-2.493754148×10^0,-4.713443220×10^-1,4.947527051×10^-1
6.321151958×10^0,-8.476808071×10^-1,7.060106993×10^-1,1.287235767×10^-1
6.331100958×10^0,4.826806188×10^-1,7.563201189×10^-1,7.000570744×10^-2
6.341048958×10^0,1.167641997×10^0,4.176076055×10^-1,-6.553250365×10^-3
6.350996958×10^0,1.377461314×10^0,-6.856253743×10^-2,3.375781327×10^-2
6.360944958×10^0,1.231620789×10^0,-9.691881388×10^-2,2.008237690×10^-1
6.370892958×10^0,8.869856596×10^-1,1.759247035×10^-1,5.707442760×10^-1
6.380841958×10^0,4.473424852×10^-1,3.952570558×10^-1,9.728781581×10^-1
6.390789958×10^0,1.219869703×10^-1,5.145048499×10^-1,1.242377877×10^0
6.400737958×10^0,-5.364290997×10^-2,7.173764706×10^-1,1.332535982×10^0
6.410685958×10^0,-2.120501548×10^-1,1.031238198×10^0,1.216808558×10^0
6.420634958×10^0,-2.522945106×10^-1,1.319835305×10^0,9.445661902×10^-1
6.430582958×10^0,-1.104348004×10^-1,1.478356481×10^0,6.389405131×10^-1
6.440530958×10^0,3.320017159×10^-1,1.109152079×10^0,3.400278091×10^-1
6.450478958×10^0,9.011403322×10^-1,3.127310276×10^-1,2.875266597×10^-2
6.460427958×10^0,1.312683940×10^0,-1.899432987×10^-1,-2.995940447×10^-1
6.470375958×10^0,1.675089240×10^0,-5.267619491×10^-1,-6.831868887×10^-1
6.480323958×10^0,2.104226828×10^0,-8.900490999×10^-1,-1.163375616×10^0
6.490271958×10^0,2.765660048×10^0,-1.104346037×10^0,-1.765725970×10^0
6.500220958×10^0,4.220076561×10^0,-9.302493334×10^-1,-2.777122974×10^0
6.510168958×10^0,4.649446011×10^0,4.027684331×10^-1,-4.338785648×10^0
6.520116958×10^0,3.987936974×10^0,2.303339243×10^0,-6.233106136×10^0
6.530064958×10^0,3.262224913×10^0,3.513745785×10^0,-7.570001602×10^0
6.540013958×10^0,1.955998540×10^0,1.894304872×10^0,-7.762948990×10^0
6.549961958×10^0,1.081191659×10^0,-3.308366537×10^-1,-6.294865131×10^0
6.559909958×10^0,5.944491625×10^-1,-3.260019064×10^0,-2.941859007×10^0
6.569857958×10^0,7.517579198×10^-1,-5.739464283×10^0,4.713190496×10^-1
6.579806958×10^0,9.971037507×10^-1,-6.317188263×10^0,1.774004340×10^0
6.589754958×10^0,9.320866466×10^-1,-5.126911163×10^0,1.260730028×10^0
6.599702958×10^0,5.816370249×10^-1,-3.972654819×10^0,-3.051237948×10^-2
6.609650958×10^0,2.747886777×10^-1,-3.146181345×10^0,-1.150970221×10^0
6.619599958×10^0,7.205154747×10^-2,-2.952815294×10^0,-1.814830780×10^0
6.629547958×10^0,-8.849012665×10^-3,-3.324766874×10^0,-2.067913055×10^0
6.639495958×10^0,-7.179176062×10^-2,-3.659301519×10^0,-1.920207381×10^0
6.649443958×10^0,-1.136863753×10^-1,-3.090154409×10^0,-1.120384336×10^0
6.659392958×10^0,-8.108262718×10^-2,-1.579951882×10^0,-8.599951118×10^-2
6.669340958×10^0,-1.383298784×10^-1,6.161136925×10^-2,5.989794731×10^-1
6.679288958×10^0,-2.123148888×10^-1,1.030179858×10^0,8.661587238×10^-1
6.689236958×10^0,-1.095264778×10^-1,1.480661631×10^0,1.036186099×10^0
6.699185958×10^0,1.270605028×10^-1,1.650491714×10^0,1.190378308×10^0
6.709133958×10^0,3.785136044×10^-1,1.737227440×10^0,1.417840481×10^0
6.719081958×10^0,5.290077329×10^-1,1.735534668×10^0,1.679678798×10^0
6.729029958×10^0,5.534533262×10^-1,1.674342036×10^0,1.914804339×10^0
6.738978958×10^0,3.881062269×10^-1,1.509544849×10^0,2.123479366×10^0
6.748926958×10^0,3.184556961×10^-2,1.181363225×10^0,2.265906811×10^0
6.758874958×10^0,-3.404582143×10^-1,7.258971334×10^-1,2.334639311×10^0
6.768822958×10^0,-5.745369196×10^-1,2.561703622×10^-1,2.349846601×10^0
6.778771958×10^0,-6.327184439×10^-1,-1.060384661×10^-1,2.327658653×10^0
6.788719958×10^0,-5.390613675×10^-1,-3.549123108×10^-1,2.250144958×10^0
6.798667958×10^0,-3.545061946×10^-1,-5.342874527×10^-1,2.099495173×10^0
6.808615958×10^0,-1.040193737×10^-1,-5.429423451×10^-1,1.934704185×10^0
6.818564958×10^0,1.571533680×10^-1,-1.973668635×10^-1,1.805985332×10^0
6.828512958×10^0,1.069438383×10^-1,5.883265734×10^-1,1.690024137×10^0
6.838460958×10^0,3.643029332×10^-1,2.138780832×10^0,1.619554281×10^0
6.848408958×10^0,3.493894637×10^-1,3.518774748×10^0,1.470646858×10^0
6.858357958×10^0,-3.299361840×10^-2,3.745440245×10^0,1.209829330×10^0
6.868305958×10^0,-3.855758011×10^-1,3.153098583×10^0,9.508492947×10^-1
6.878253958×10^0,-9.271373153×10^-1,2.071133614×10^0,5.385525227×10^-1
6.888202958×10^0,-1.513239384×10^0,2.632740736×10^0,-9.291245341×10^-1
6.898150958×10^0,-1.400468826×10^0,3.816255093×10^0,-3.927766323×10^0
6.908098958×10^0,-8.568183184×10^-1,8.061335683×10^-1,-3.386013508×10^0
6.918046958×10^0,-4.367792010×10^-1,-1.991948366×10^0,-1.059857488×10^0
6.927995958×10^0,-2.961370647×10^-1,-3.765883684×10^0,7.652052045×10^-1
6.937943958×10^0,-6.964585185×10^-2,-4.301195621×10^0,1.923424840×10^0
6.947891958×10^0,6.344817579×10^-2,-3.237546682×10^0,2.302092075×10^0
6.957839958×10^0,-1.500854194×10^-1,-1.064730167×10^0,2.036737919×10^0
6.967788958×10^0,-7.670274973×10^-1,1.057420373×10^0,1.481376529×10^0
6.977736958×10^0,-1.727505565×10^0,2.167089939×10^0,1.147019386×10^0
6.987684958×10^0,-2.788066864×10^0,1.520366073×10^0,1.402065396×10^0
6.997632958×10^0,-3.647325993×10^0,-3.305210173×10^-1,1.867326856×10^0
7.007581958×10^0,-3.889307022×10^0,-1.647873044×10^0,1.985408187×10^0
7.017529958×10^0,-3.482690573×10^0,-2.174153090×10^0,1.755397081×10^0
7.027477958×10^0,-2.344330072×10^0,-2.256127596×10^0,1.365408182×10^0
7.037425958×10^0,-7.455494404×10^-1,-1.931095004×10^0,9.474010468×10^-1
7.047374958×10^0,5.793709755×10^-1,-1.625773549×10^0,6.571573019×10^-1
7.057322958×10^0,1.292761564×10^0,-1.657748461×10^0,4.183561802×10^-1
7.067270958×10^0,1.609865308×10^0,-2.050378799×10^0,3.334512413×10^-1
7.077218958×10^0,1.786511898×10^0,-2.577130556×10^0,5.071218014×10^-1
7.087167958×10^0,1.807328343×10^0,-2.704527378×10^0,7.040059566×10^-1
7.097116583×10^0,1.781692266×10^0,-2.577120543×10^0,8.164012432×10^-1
7.107064583×10^0,1.682871342×10^0,-2.271538258×10^0,9.378045797×10^-1
7.117012583×10^0,1.502277613×10^0,-1.773027182×10^0,1.126675963×10^0
7.126961583×10^0,1.217465281×10^0,-1.111822009×10^0,1.366176486×10^0
7.136909583×10^0,9.049410224×10^-1,-4.851402342×10^-1,1.570669770×10^0
7.146857583×10^0,6.384457946×10^-1,-7.459511049×10^-3,1.682665229×10^0
7.156806583×10^0,5.049106479×10^-1,1.629612297×10^-1,1.650404453×10^0
7.166754583×10^0,5.941184759×10^-1,-4.435296729×10^-2,1.477708459×10^0
7.176702583×10^0,9.789811969×10^-1,-6.935544014×10^-1,1.226585388×10^0
7.186650583×10^0,1.495368838×10^0,-1.799990892×10^0,8.819771409×10^-1
7.196599583×10^0,1.888017654×10^0,-2.595835924×10^0,5.241582394×10^-1
7.206547583×10^0,2.200198412×10^0,-3.009854555×10^0,1.762607545×10^-1
7.216495583×10^0,2.570288181×10^0,-3.384298325×10^0,-1.684526801×10^-1
7.226443583×10^0,2.976177931×10^0,-3.619685411×10^0,-5.113617778×10^-1
7.236392583×10^0,3.453154325×10^0,-3.820730925×10^0,-8.377670646×10^-1
7.246340583×10^0,4.495509624×10^0,-4.098385334×10^0,-1.165094256×10^0
7.256288583×10^0,4.299126625×10^0,-2.967596292×10^0,-1.488428950×10^0
7.266236583×10^0,2.422425985×10^0,-1.203512073×10^0,-2.139502764×10^0
7.276185583×10^0,4.319325387×10^-1,6.461160779×10^-1,-3.272860050×10^0
7.286133583×10^0,-1.150452375×10^0,6.151670218×10^-1,-4.212702274×10^0
7.296081583×10^0,-1.584799290×10^0,-2.383350849×10^0,-3.407718658×10^0
7.306029583×10^0,-9.959721565×10^-1,-6.105265617×10^0,-2.360678434×10^0
7.315978583×10^0,-1.149211049×10^0,-7.357981205×10^0,-2.242753267×10^0
7.325926583×10^0,-1.329761386×10^0,-6.225821018×10^0,-2.495237112×10^0
7.335874583×10^0,-1.060263872×10^0,-4.065107822×10^0,-2.567770243×10^0
7.345822583×10^0,-6.927096248×10^-1,-1.676771879×10^0,-2.124799490×10^0
7.355771583×10^0,-2.755379081×10^-1,-1.630750746×10^-1,-1.369254470×10^0
7.365719583×10^0,5.110489577×10^-2,8.418101668×10^-1,-6.260334849×10^-1
7.375667583×10^0,1.846001148×10^-1,1.539892316×10^0,-3.594781086×10^-2
7.385616583×10^0,2.457800061×10^-1,1.959576964×10^0,3.638404906×10^-1
7.395564583×10^0,3.284360170×10^-1,2.115701199×10^0,7.210835814×10^-1
7.405512583×10^0,4.769816399×10^-1,2.205448627×10^0,1.032110572×10^0
7.415460583×10^0,6.687167287×10^-1,2.332643032×10^0,1.290049076×10^0
7.425409583×10^0,8.373185992×10^-1,2.476589680×10^0,1.534580350×10^0
7.435357583×10^0,9.868322015×10^-1,2.615441322×10^0,1.789928555×10^0
7.445305583×10^0,1.058507085×10^0,2.606432438×10^0,2.052001238×10^0
7.455253583×10^0,1.062536955×10^0,2.501627922×10^0,2.314128160×10^0
7.465202583×10^0,1.043539762×10^0,2.371739388×10^0,2.539742708×10^0
7.475150583×10^0,1.003612280×10^0,2.334042072×10^0,2.784372807×10^0
7.485098583×10^0,9.234344363×10^-1,2.261843443×10^0,2.966085911×10^0
7.495046583×10^0,7.804932594×10^-1,2.011644363×10^0,3.007413626×10^0
7.504995583×10^0,6.394445300×10^-1,1.709225297×10^0,2.871525049×10^0
7.514943583×10^0,5.810885429×10^-1,1.381809831×10^0,2.561702728×10^0
7.524891583×10^0,5.514037609×10^-1,9.689755440×10^-1,2.142777920×10^0
7.534839583×10^0,5.182322264×10^-1,4.897639453×10^-1,1.732499480×10^0
7.544788583×10^0,4.584044218×10^-1,-5.863428488×10^-2,1.444940090×10^0
7.554736583×10^0,3.557406366×10^-1,-5.996499062×10^-1,1.308726788×10^0
7.564684583×10^0,3.453221023×10^-1,-9.406717420×10^-1,1.200108290×10^0
7.574632583×10^0,6.123255491×10^-1,-1.023461699×10^0,9.612649679×10^-1
7.584581583×10^0,1.040629387×10^0,-9.691243768×10^-1,6.419592500×10^-1
7.594529583×10^0,1.456189752×10^0,-6.859491467×10^-1,2.749809623×10^-1
7.604477583×10^0,1.707920432×10^0,7.738171518×10^-2,-1.808432192×10^-1
7.614425583×10^0,9.715778232×10^-1,1.846600771×10^0,-7.250021696×10^-1
7.624374583×10^0,-5.627164841×10^-1,2.900926828×10^0,-1.524917126×10^0
7.634322583×10^0,-1.492226481×10^0,2.774309158×10^0,-1.846888781×10^0
7.644270583×10^0,-1.210747838×10^0,1.910470247×10^0,-6.088612676×10^-1
7.654218583×10^0,-4.496017098×10^-1,1.493837357×10^0,1.069373608×10^0
7.664167583×10^0,6.725725532×10^-2,1.360777378×10^0,1.832256079×10^0
7.674115583×10^0,2.272647619×10^-1,1.350080490×10^0,1.762251973×10^0
7.684063583×10^0,8.085811138×10^-2,1.710505247×10^0,1.363929510×10^0
7.694011583×10^0,-3.484136164×10^-1,2.257317066×10^0,8.639000654×10^-1
7.703960583×10^0,-8.649712801×10^-1,2.942752838×10^0,5.324785709×10^-1
7.713908583×10^0,-1.516142607×10^0,3.480995655×10^0,6.054971218×10^-1
7.723856583×10^0,-2.125697136×10^0,3.508732557×10^0,1.010973334×10^0
7.733805583×10^0,-2.453925133×10^0,3.275630236×10^0,1.423676491×10^0
7.743753583×10^0,-2.571967125×10^0,2.815206528×10^0,1.479148626×10^0
7.753701583×10^0,-2.421384811×10^0,2.491572857×10^0,1.336943865×10^0
7.763649583×10^0,-1.867657065×10^0,2.793071508×10^0,1.230841041×10^0
7.773598583×10^0,-1.004174590×10^0,3.401021242×10^0,1.296382785×10^0
7.783546583×10^0,-4.465261102×10^-1,3.047841549×10^0,1.453678370×10^0
7.793494583×10^0,-1.837634742×10^-1,2.061766386×10^0,1.586239815×10^0
7.803442583×10^0,-5.407057330×10^-2,9.716460109×10^-1,1.555202365×10^0
7.813391583×10^0,5.053493008×10^-2,1.487689763×10^-1,1.361599088×10^0
7.823339583×10^0,2.458772212×10^-1,-2.731235325×10^-1,1.157964110×10^0
7.833287583×10^0,5.031247735×10^-1,-2.542462647×10^-1,1.031126022×10^0
7.843235583×10^0,7.405350804×10^-1,-3.005882539×10^-2,8.666292429×10^-1
7.853184583×10^0,9.354672432×10^-1,3.297776580×10^-1,6.660024524×10^-1
7.863132583×10^0,9.785495400×10^-1,6.826673746×10^-1,4.309560955×10^-1
7.873080583×10^0,9.488006830×10^-1,8.216598630×10^-1,1.752079576×10^-1
7.883028583×10^0,9.037244320×10^-1,7.408459783×10^-1,-1.420544535×10^-1
7.892977583×10^0,9.197055101×10^-1,4.673278630×10^-1,-5.407981277×10^-1
7.902925583×10^0,9.946714044×10^-1,-6.836482137×10^-2,-9.965815544×10^-1
7.912873583×10^0,1.235790253×10^0,-6.552312374×10^-1,-1.408285975×10^0
7.922821583×10^0,1.494469523×10^0,-8.998780251×10^-1,-1.791919708×10^0
7.932770583×10^0,1.691205025×10^0,-8.403875232×10^-1,-2.136883259×10^0
7.942718583×10^0,1.872351408×10^0,-8.413358331×10^-1,-2.416900396×10^0
7.952666583×10^0,2.030461073×10^0,-8.811951280×10^-1,-2.659760714×10^0
7.962614583×10^0,2.318388939×10^0,-8.824503422×10^-1,-2.934156418×10^0
7.972563583×10^0,3.148675442×10^0,-1.811237931×10^0,-3.383102894×10^0
7.982511583×10^0,3.927571774×10^0,-1.984331489×10^0,-4.119530201×10^0
7.992459583×10^0,3.819746256×10^0,8.427407742×10^-1,-5.097851276×10^0
8.002407583×10^0,2.556005478×10^0,4.544408798×10^0,-6.355926037×10^0
8.012356583×10^0,9.072635174×10^-1,6.289438725×10^0,-7.839832783×10^0
8.022304583×10^0,-2.996020913×10^-1,4.529958725×10^0,-7.886388779×10^0
8.032252583×10^0,-1.000690937×10^0,5.185531378×10^-1,-4.699932575×10^0
8.042200583×10^0,-1.498108625×10^0,-3.474968433×10^0,-1.582805991×10^0
8.052149583×10^0,-1.816320658×10^0,-5.119085789×10^0,-1.219401240×10^0
8.062097583×10^0,-1.929667592×10^0,-4.598953724×10^0,-1.873885751×10^0
8.072045583×10^0,-1.860101938×10^0,-2.790307522×10^0,-2.521273136×10^0
8.081993583×10^0,-1.833955884×10^0,-1.032249928×10^0,-2.935156107×10^0
8.091941583×10^0,-1.804801106×10^0,3.583494723×10^-1,-3.081772804×10^0
8.101889583×10^0,-1.671639919×10^0,1.036524534×10^0,-2.911165953×10^0
8.111837583×10^0,-1.336388707×10^0,1.219111204×10^0,-2.427742243×10^0
8.121785583×10^0,-9.353449345×10^-1,1.356064081×10^0,-1.701102614×10^0
8.131734583×10^0,-6.599458456×10^-1,1.702757478×10^0,-9.608842134×10^-1
8.141682583×10^0,-4.907570183×10^-1,2.220252991×10^0,-2.472599745×10^-1
8.151630583×10^0,-3.544154167×10^-1,2.865384579×10^0,5.042718053×10^-1
8.161578583×10^0,-2.673372030×10^-1,3.313780785×10^0,1.127014518×10^0
8.171527583×10^0,-2.899663448×10^-1,3.350459337×10^0,1.601368785×10^0
8.181475583×10^0,-3.875392973×10^-1,3.173001051×10^0,1.923570871×10^0
8.191423583×10^0,-5.065583587×10^-1,2.896617889×10^0,2.154174566×10^0
8.201372583×10^0,-6.332733631×10^-1,2.559969902×10^0,2.311795712×10^0
8.211320583×10^0,-7.474310398×10^-1,2.208673954×10^0,2.387114763×10^0
8.221268583×10^0,-8.355154395×10^-1,1.887691021×10^0,2.407355547×10^0
8.231216583×10^0,-8.865791559×10^-1,1.555475235×10^0,2.386024475×10^0
8.241165583×10^0,-9.516729116×10^-1,1.132225275×10^0,2.312868118×10^0
8.251113583×10^0,-1.019304991×10^0,6.195650697×10^-1,2.193392277×10^0
8.261061583×10^0,-9.892679453×10^-1,1.997869909×10^-1,2.004049301×10^0
8.271009583×10^0,-8.823774457×10^-1,-8.720988780×10^-2,1.755060196×10^0
8.280958583×10^0,-6.738312840×10^-1,-2.614045739×10^-1,1.471281648×10^0
8.290906583×10^0,-3.343517482×10^-1,-3.337847590×10^-1,1.118481517×10^0
8.300854583×10^0,-1.034514830×10^-1,-3.209528029×10^-1,7.749481201×10^-1
8.310802583×10^0,1.114634871×10^-1,-3.489162326×10^-1,5.093675852×10^-1
8.320751583×10^0,9.441757202×10^-1,3.799492121×10^-1,4.130146205×10^-1
8.330699583×10^0,2.679851770×10^0,2.765473127×10^0,4.751067460×10^-1
8.340647583×10^0,4.176187992×10^0,5.964993000×10^0,8.215598464×10^-1
8.350595583×10^0,3.455282927×10^0,5.685549736×10^0,9.234049916×10^-1
8.360544583×10^0,2.506987095×10^0,5.135303020×10^0,8.956310749×10^-1
8.370492583×10^0,1.864924788×10^0,4.446720123×10^0,7.871589065×10^-1
8.380440583×10^0,1.160699844×10^0,3.435284138×10^0,7.373409271×10^-1
8.390388583×10^0,-8.585417271×10^-1,5.625938177×10^-1,3.056614399×10^-1
8.400337583×10^0,-2.403919935×10^0,-3.723266125×10^-1,-1.567386746×10^0
8.410285583×10^0,-2.940904617×10^0,1.726494551×10^0,-4.069908619×10^0
8.420233583×10^0,-2.848820448×10^0,2.510388613×10^0,-3.976379871×10^0
8.430181583×10^0,-2.776045561×10^0,1.336611986×10^0,-2.310586691×10^0
8.440130583×10^0,-2.273443460×10^0,-2.828289568×10^-1,-5.464576483×10^-1
8.450078583×10^0,-1.699730277×10^0,-8.166319132×10^-1,8.189828396×10^-1
8.460026583×10^0,-1.618304372×10^0,-3.390949965×10^-1,1.488212585×10^0
8.469974583×10^0,-2.152861357×10^0,1.118735075×10^0,1.680317521×10^0
8.479923583×10^0,-3.001648426×10^0,2.582319498×10^0,1.806500912×10^0
8.489871583×10^0,-3.748250961×10^0,3.357268572×10^0,1.975729108×10^0
8.499819583×10^0,-4.130026817×10^0,3.351163626×10^0,1.878407240×10^0
8.509767583×10^0,-4.071656227×10^0,2.779611349×10^0,1.541024923×10^0
8.519716583×10^0,-3.461843252×10^0,2.353833437×10^0,1.186173439×10^0
8.529664583×10^0,-2.398570776×10^0,2.323300123×10^0,8.979074955×10^-1
8.539612583×10^0,-1.433861494×10^0,1.988980293×10^0,6.289064288×10^-1
8.549560583×10^0,-9.285556674×10^-1,1.475796580×10^0,5.065962076×10^-1
8.559509583×10^0,-7.529065609×10^-1,8.888758421×10^-1,5.334427953×10^-1
8.569457583×10^0,-7.067920566×10^-1,2.532139122×10^-1,6.260427833×10^-1
8.579405583×10^0,-5.642901063×10^-1,-2.574129999×10^-1,8.028589487×10^-1
8.589353583×10^0,-2.339143306×10^-1,-2.638125718×10^-1,8.754330277×10^-1
8.599302583×10^0,1.313132644×10^-1,2.567387372×10^-2,8.288302422×10^-1
8.609250583×10^0,4.414050877×10^-1,2.948342264×10^-1,7.521341443×10^-1
8.619198583×10^0,6.767714024×10^-1,5.187226534×10^-1,7.155771852×10^-1
8.629146583×10^0,8.030608892×10^-1,7.061069012×10^-1,7.231001258×10^-1
8.639095583×10^0,8.533574939×10^-1,8.591443896×10^-1,6.390995383×10^-1
8.649043583×10^0,8.820565343×10^-1,8.502734303×10^-1,3.657353818×10^-1
8.658991583×10^0,9.995131493×10^-1,8.278118968×10^-1,-1.539128646×10^-2
8.668939583×10^0,1.283584476×10^0,9.023675919×10^-1,-3.974467516×10^-1
8.678888583×10^0,1.678140402×10^0,1.029949784×10^0,-7.647910118×10^-1
8.688836583×10^0,1.984422565×10^0,1.253880858×10^0,-1.017426014×10^0
8.698784583×10^0,2.265501976×10^0,1.427838326×10^0,-1.155513525×10^0
8.708732583×10^0,2.594208717×10^0,1.348360062×10^0,-1.303865194×10^0
8.718681583×10^0,3.046210766×10^0,1.061400056×10^0,-1.579737782×10^0
8.728629583×10^0,3.968877077×10^0,6.313819289×10^-1,-2.178490162×10^0
8.738577583×10^0,4.836218357×10^0,1.099641442×10^0,-3.271786213×10^0
8.748525583×10^0,4.764121056×10^0,2.553325891×10^0,-4.432490826×10^0
8.758474583×10^0,4.003638744×10^0,3.673401117×10^0,-5.478555202×10^0
8.768422583×10^0,3.238372326×10^0,3.814045429×10^0,-6.356019974×10^0
8.778370583×10^0,2.175166845×10^0,1.471007228×10^0,-6.246595383×10^0
8.788318583×10^0,4.255289137×10^-1,-2.181587696×10^0,-4.337724686×10^0
8.798267583×10^0,-3.294929564×10^-1,-4.097465038×10^0,-1.012440801×10^0
8.808215583×10^0,4.799200222×10^-2,-4.455098152×10^0,5.755984187×10^-1
8.818163583×10^0,1.372099817×10^-1,-4.245069504×10^0,4.655194581×10^-1
8.828111583×10^0,8.704242110×10^-2,-3.702086449×10^0,-3.917246759×10^-1
8.838060583×10^0,-6.974895019×10^-3,-2.583828211×10^0,-1.354505301×10^0
8.848008583×10^0,-3.523370922×10^-1,-2.080340147×10^0,-2.845453501×10^0
8.857956583×10^0,-9.147379994×10^-1,-2.058739901×10^0,-4.217671871×10^0
8.867904583×10^0,-1.473885417×10^0,-1.839371443×10^0,-4.823353291×10^0
8.877853583×10^0,-1.676615000×10^0,-1.238768578×10^0,-4.283887386×10^0
8.887801583×10^0,-1.571184158×10^0,-4.356690049×10^-1,-3.409586191×10^0
8.897749583×10^0,-1.409711123×10^0,3.104767203×10^-1,-2.544140577×10^0
8.907697583×10^0,-1.214509368×10^0,9.768995047×10^-1,-1.601302981×10^0
8.917646583×10^0,-1.018506527×10^0,1.529550195×10^0,-6.201353669×10^-1
8.927594583×10^0,-7.900381684×10^-1,1.901623607×10^0,6.477934122×10^-2
8.937542583×10^0,-5.245212913×10^-1,2.078272820×10^0,5.231380463×10^-1
8.947490583×10^0,-2.762390673×10^-1,2.155246019×10^0,9.323404431×10^-1
8.957439583×10^0,-1.190303341×10^-1,2.191276073×10^0,1.257918477×10^0
8.967387583×10^0,-1.259039491×10^-1,2.084250927×10^0,1.542070270×10^0
8.977335583×10^0,-2.646674812×10^-1,1.771525621×10^0,1.789253592×10^0
8.987283583×10^0,-4.259133637×10^-1,1.240845799×10^0,2.001557112×10^0
8.997232583×10^0,-6.439594030×10^-1,3.775654137×10^-1,2.115994215×10^0
9.007180583×10^0,-7.794378400×10^-1,-5.626050234×10^-1,2.166236877×10^0
9.017128583×10^0,-7.592080832×10^-1,-1.509260654×10^0,2.123132229×10^0
9.027076583×10^0,-5.050000548×10^-1,-2.273282051×10^0,1.917609453×10^0
9.037025583×10^0,-5.034297705×10^-2,-2.705597639×10^0,1.564254522×10^0
9.046973583×10^0,4.547958076×10^-1,-2.900241375×10^0,1.129892468×10^0
9.056921583×10^0,9.624996781×10^-1,-2.289910555×10^0,6.985338330×10^-1
9.066869583×10^0,1.446087122×10^0,-7.230744958×10^-1,3.975087702×10^-1
9.076818583×10^0,1.702019334×10^0,8.859236836×10^-1,2.597960830×10^-1
9.086766583×10^0,1.601464748×10^0,2.414758444×10^0,2.784714997×10^-1
9.096714833×10^0,1.210378528×10^0,3.976986885×10^0,3.660026789×10^-1
9.106662833×10^0,6.057411432×10^-1,5.737087250×10^0,4.325731993×10^-1
9.116611833×10^0,-4.478560984×10^-1,6.173999310×10^0,5.313796997×10^-1
9.126559833×10^0,-1.725337744×10^0,4.569532871×10^0,5.643289089×10^-1
9.136507833×10^0,-2.828840971×10^0,2.665683031×10^0,4.395110607×10^-1
9.146455833×10^0,-3.713416576×10^0,5.961252451×10^-1,1.570676416×10^-1
9.156403833×10^0,-3.462382555×10^0,-9.147565365×10^-1,-6.676321477×10^-2
9.166352833×10^0,-2.254410267×10^0,-1.208513856×10^0,-7.090984583×10^-1
9.176300833×10^0,-3.628388047×10^-1,1.639587164×10^0,-2.333390236×10^0
9.186248833×10^0,5.854268074×10^-1,1.923799634×10^0,-3.579043865×10^0
9.196197833×10^0,1.283510327×10^-1,-1.564442992×10^0,-3.112939358×10^0
9.206145833×10^0,-7.627463937×10^-1,-4.160213947×10^0,-1.966139078×10^0
9.216093833×10^0,-1.561068296×10^0,-4.046385288×10^0,-6.691746116×10^-1
9.226041833×10^0,-2.536319017×10^0,-2.362847567×10^0,5.698999763×10^-1
9.235989833×10^0,-3.843432426×10^0,3.458969891×10^-1,1.863613486×10^0
9.245938833×10^0,-4.784195900×10^0,1.876046777×10^0,3.032795191×10^0
9.255886833×10^0,-5.055094719×10^0,1.722440839×10^0,3.434614420×10^0
9.265834833×10^0,-4.737125874×10^0,8.130451441×10^-1,2.956170082×10^0
9.275783833×10^0,-3.862419605×10^0,2.312642038×10^-1,2.005227089×10^0
9.285731833×10^0,-2.512553692×10^0,6.157471538×10^-1,1.130438924×10^0
9.295679833×10^0,-1.182924509×10^0,5.168340206×10^-1,5.890336633×10^-1
9.305627833×10^0,-1.560572088×10^-1,-7.342394441×10^-2,4.416151643×10^-1
9.315575833×10^0,4.738152325×10^-1,-5.577530265×10^-1,5.855171084×10^-1
9.325524833×10^0,8.843215704×10^-1,-8.186048269×10^-1,7.541908026×10^-1
9.335472833×10^0,1.204547882×10^0,-7.510033250×10^-1,7.717248797×10^-1
9.345420833×10^0,1.491905570×10^0,-5.208686590×10^-1,8.264185190×10^-1
9.355368833×10^0,1.651460171×10^0,-2.602734268×10^-1,9.222367406×10^-1
9.365317833×10^0,1.581541300×10^0,1.656102389×10^-1,1.061792254×10^0
9.375265833×10^0,1.258977890×10^0,6.971687675×10^-1,1.188822389×10^0
9.385213833×10^0,7.145140767×10^-1,1.201691866×10^0,1.191244721×10^0
9.395161833×10^0,1.361517906×10^-1,1.428203821×10^0,1.053442359×10^0
9.405110833×10^0,-2.470009178×10^-1,1.133840084×10^0,7.823742032×10^-1
9.415058833×10^0,-2.028724998×10^-1,2.911781669×10^-1,5.329773426×10^-1
9.425006833×10^0,2.446373701×10^-1,-5.342352986×10^-1,3.200650513×10^-1
9.434954833×10^0,7.774202228×10^-1,-7.762534022×10^-1,2.255176380×10^-2
9.444903833×10^0,1.241819382×10^0,-8.810147047×10^-1,-4.138282239×10^-1
9.454851833×10^0,1.766309857×10^0,-9.341767430×10^-1,-9.942309856×10^-1
9.464799833×10^0,2.453917742×10^0,-8.674398065×10^-1,-1.709964037×10^0
9.474747833×10^0,3.652149200×10^0,-6.940596104×10^-1,-2.648574591×10^0
9.484696833×10^0,4.650251389×10^0,1.840501130×10^-1,-4.021803379×10^0
9.494644833×10^0,4.789321899×10^0,2.341172457×10^0,-5.924352169×10^0
9.504592833×10^0,3.803673744×10^0,4.866065025×10^0,-8.048585892×10^0
9.514540833×10^0,2.638969183×10^0,4.699592113×10^0,-9.453225136×10^0
9.524489833×10^0,1.244099736×10^0,1.346553802×10^0,-9.111896515×10^0
9.534437833×10^0,5.441032648×10^-1,-2.942967653×10^0,-6.427762032×10^0
9.544385833×10^0,2.802897692×10^-1,-6.091557503×10^0,-2.086084604×10^0
9.554333833×10^0,3.564999998×10^-1,-7.155448437×10^0,9.401977062×10^-1
