"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.631598000×10^0,5.299428105×10^-1,-3.022735357×10^0,-1.731327891×10^0
6.641548000×10^0,-9.029665589×10^-1,-2.578207254×10^0,2.878392637×10^-1
6.651497000×10^0,-2.295632362×10^0,-9.646507502×10^-1,2.236284256×10^0
6.661447000×10^0,-2.253686666×10^0,-4.957904220×10^-1,1.481607199×10^0
6.671397000×10^0,-1.145858169×10^0,-2.469800860×10^-1,5.367595553×10^-1
6.681347000×10^0,-2.406165898×10^-1,3.535171598×10^-2,5.957401991×10^-1
6.691297000×10^0,8.606725186×10^-2,4.199590385×10^-1,8.884322643×10^-1
6.701247000×10^0,-2.369859628×10^-2,8.875726461×10^-1,1.026173472×10^0
6.711197000×10^0,-3.599120080×10^-1,1.253149271×10^0,9.944946766×10^-1
6.721147000×10^0,-6.064648032×10^-1,1.421917558×10^0,9.078172445×10^-1
6.731097000×10^0,-7.472437620×10^-1,1.552483320×10^0,7.882469296×10^-1
6.741047000×10^0,-8.779228926×10^-1,1.501811862×10^0,6.279208064×10^-1
6.750997000×10^0,-9.727527499×10^-1,1.216488004×10^0,4.686411321×10^-1
6.760947000×10^0,-1.006809473×10^0,7.724477649×10^-1,3.507434130×10^-1
6.770897000×10^0,-9.856786132×10^-1,2.709998190×10^-1,2.680280209×10^-1
6.780846000×10^0,-9.257452488×10^-1,-3.706930205×10^-2,2.029036134×10^-1
6.790796000×10^0,-8.320451379×10^-1,-1.123645902×10^-1,1.614778787×10^-1
6.800746000×10^0,-6.666629314×10^-1,-1.288768351×10^-1,1.284861565×10^-1
6.810696000×10^0,-4.471319020×10^-1,-8.832088858×10^-2,1.560546756×10^-1
6.820646000×10^0,-2.919940948×10^-1,1.699686497×10^-1,2.199295759×10^-1
6.830596000×10^0,-1.193733141×10^-1,3.345032632×10^-1,2.335931957×10^-1
6.840546000×10^0,7.434228808×10^-2,3.072302639×10^-1,2.128798068×10^-1
6.850496000×10^0,2.534230947×10^-1,1.859384775×10^-1,1.800475568×10^-1
6.860446000×10^0,3.739841282×10^-1,5.276364833×10^-2,1.696524471×10^-1
6.870396000×10^0,4.476956427×10^-1,-5.866061151×10^-2,1.899100542×10^-1
6.880346000×10^0,4.909158051×10^-1,-1.214766949×10^-1,2.361928225×10^-1
6.890295000×10^0,5.216715336×10^-1,-9.153904021×10^-2,2.770089507×10^-1
6.900245000×10^0,5.683543086×10^-1,2.849389613×10^-2,2.923412919×10^-1
6.910195000×10^0,6.084093451×10^-1,1.633891314×10^-1,2.894741297×10^-1
6.920145000×10^0,6.046119332×10^-1,3.159906864×10^-1,2.684320211×10^-1
6.930095000×10^0,5.413091183×10^-1,4.601718187×10^-1,2.245870531×10^-1
6.940045000×10^0,4.417361319×10^-1,6.092761755×10^-1,1.645988524×10^-1
6.949995000×10^0,3.587682843×10^-1,6.873062849×10^-1,9.188231081×10^-2
6.959945000×10^0,3.371841908×10^-1,5.824260712×10^-1,9.794938378×10^-3
6.969895000×10^0,3.555344343×10^-1,3.007933497×10^-1,-8.423728496×10^-2
6.979845000×10^0,3.884376585×10^-1,-1.682330109×10^-2,-1.920871586×10^-1
6.989795000×10^0,4.041559100×10^-1,-2.733539045×10^-1,-3.090209663×10^-1
6.999744000×10^0,3.939962983×10^-1,-4.068436623×10^-1,-4.356783032×10^-1
7.009694000×10^0,3.659699857×10^-1,-4.028790295×10^-1,-5.623862147×10^-1
7.019644000×10^0,3.307116926×10^-1,-2.710731030×10^-1,-6.759052277×10^-1
7.029594000×10^0,2.902958393×10^-1,-3.157130629×10^-2,-7.789130807×10^-1
7.039544000×10^0,2.818190753×10^-1,2.775446773×10^-1,-9.047650695×10^-1
7.049494000×10^0,3.528517187×10^-1,5.035868287×10^-1,-1.042484641×10^0
7.059444000×10^0,5.033431053×10^-1,6.955089569×10^-1,-1.154813528×10^0
7.069394000×10^0,7.253945470×10^-1,9.520776272×10^-1,-1.280264139×10^0
7.079344000×10^0,1.315118313×10^0,1.122355342×10^0,-1.417289019×10^0
7.089294000×10^0,1.959480047×10^0,1.538626313×10^0,-1.505813837×10^0
7.099244000×10^0,1.325212240×10^0,1.892893553×10^0,-1.529530644×10^0
7.109194000×10^0,6.712387204×10^-1,1.373238206×10^0,-1.620144486×10^0
7.119143000×10^0,1.675962508×10^-1,-2.694675028×10^-1,-1.632724881×10^0
7.129093000×10^0,-4.124157131×10^-1,-1.874434948×10^0,-2.251794934×10^-1
7.139043000×10^0,-1.215461969×10^0,-2.262280703×10^0,1.853706956×10^0
7.148993000×10^0,-1.785035372×10^0,-1.442146659×10^0,1.842379928×10^0
7.158943000×10^0,-1.436745167×10^0,-1.031505823×10^0,3.542043865×10^-1
7.168893000×10^0,-6.786439419×10^-1,-7.284852862×10^-1,4.553706646×10^-1
7.178843000×10^0,-8.196457289×10^-3,-1.651366353×10^-1,9.572086930×10^-1
7.188793000×10^0,3.544922471×10^-1,5.730252862×10^-1,1.250856757×10^0
7.198743000×10^0,3.782254159×10^-1,1.262362599×10^0,1.319393039×10^0
7.208693000×10^0,1.450662166×10^-1,1.805126786×10^0,1.263625383×10^0
7.218643000×10^0,-2.151661068×10^-1,1.821596384×10^0,1.180921197×10^0
7.228593000×10^0,-6.534686089×10^-1,1.372361302×10^0,1.039460540×10^0
7.238542000×10^0,-1.031926990×10^0,7.732501626×10^-1,8.401586413×10^-1
7.248492000×10^0,-1.242747903×10^0,2.283855379×10^-1,6.367727518×10^-1
7.258442000×10^0,-1.261684418×10^0,-1.851394773×10^-1,4.590356052×10^-1
7.268392000×10^0,-1.160737276×10^0,-4.882021546×10^-1,3.080673814×10^-1
7.278342000×10^0,-1.034980536×10^0,-7.554083467×10^-1,2.048924416×10^-1
7.288292000×10^0,-9.265472293×10^-1,-1.046591759×10^0,1.715573967×10^-1
7.298242000×10^0,-7.987939715×10^-1,-1.372598529×10^0,2.272723317×10^-1
7.308192000×10^0,-6.218434572×10^-1,-1.589578986×10^0,3.507154584×10^-1
7.318142000×10^0,-4.224702716×10^-1,-1.502656937×10^0,4.902778566×10^-1
7.328092000×10^0,-2.555089891×10^-1,-1.129416585×10^0,5.774479508×10^-1
7.338042000×10^0,-1.122268438×10^-1,-7.023940682×10^-1,6.002033353×10^-1
7.347992000×10^0,2.101616561×10^-2,-4.060372114×10^-1,5.984773040×10^-1
7.357941000×10^0,1.408816874×10^-1,-2.693566382×10^-1,5.855896473×10^-1
7.367891000×10^0,2.396072000×10^-1,-1.899574101×10^-1,5.603812337×10^-1
7.377841000×10^0,3.569772243×10^-1,-6.981248409×10^-2,5.286262631×10^-1
7.387791000×10^0,4.729594886×10^-1,1.111035049×10^-1,4.957663417×10^-1
7.397741000×10^0,5.326557159×10^-1,3.311722577×10^-1,4.568985701×10^-1
7.407691000×10^0,5.633267760×10^-1,5.596438050×10^-1,4.034193456×10^-1
7.417641000×10^0,5.612567067×10^-1,7.579424977×10^-1,3.360739648×10^-1
7.427591000×10^0,4.991914928×10^-1,9.242915511×10^-1,2.661577165×10^-1
7.437541000×10^0,4.227984250×10^-1,9.900255799×10^-1,1.956478804×10^-1
7.447491000×10^0,4.234951138×10^-1,8.019653559×10^-1,1.297405064×10^-1
7.457441000×10^0,5.020307899×10^-1,2.774116695×10^-1,4.794412106×10^-2
7.467390000×10^0,5.361391902×10^-1,-3.522520363×10^-1,-7.923593372×10^-2
7.477340000×10^0,5.067499876×10^-1,-8.907068372×10^-1,-2.365182787×10^-1
7.487290000×10^0,4.556953013×10^-1,-1.241254210×10^0,-3.854699433×10^-1
7.497240000×10^0,4.267921448×10^-1,-1.379287124×10^0,-5.045757890×10^-1
7.507190000×10^0,4.333025217×10^-1,-1.332180023×10^0,-5.923943520×10^-1
7.517140000×10^0,4.487243593×10^-1,-1.114461422×10^0,-6.682065725×10^-1
7.527090000×10^0,4.476963878×10^-1,-7.523442507×10^-1,-7.433769703×10^-1
7.537040000×10^0,4.284169972×10^-1,-2.733215392×10^-1,-8.468660116×10^-1
7.546990000×10^0,3.741423190×10^-1,3.186224699×10^-1,-1.018294454×10^0
7.556940000×10^0,2.862828970×10^-1,9.413551688×10^-1,-1.252860785×10^0
7.566890000×10^0,2.771186829×10^-1,1.364877701×10^0,-1.452777386×10^0
7.576840000×10^0,7.638393044×10^-1,1.004095316×10^0,-1.688537121×10^0
7.586789000×10^0,1.701142788×10^0,4.100983143×10^-1,-1.959731579×10^0
7.596739000×10^0,2.220381975×10^0,-2.925342023×10^-1,-2.082396984×10^0
7.606689000×10^0,2.698104143×10^0,-1.757312417×10^0,-1.938859105×10^0
7.616639000×10^0,2.332266092×10^0,-1.897407413×10^0,-1.221946716×10^0
7.626589000×10^0,9.121612310×10^-1,7.116020191×10^-3,1.618634313×10^-1
7.636539000×10^0,-1.092267513×10^0,9.848152399×10^-1,1.488972664×10^0
7.646489000×10^0,-1.892129779×10^0,-6.172746047×10^-2,1.693919897×10^0
7.656439000×10^0,-1.246284723×10^0,-9.877629876×10^-1,6.389540434×10^-1
7.666389000×10^0,-6.278850436×10^-1,-4.747832716×10^-1,3.835710585×10^-1
7.676339000×10^0,-1.318350136×10^-1,6.567631960×10^-1,7.434840202×10^-1
7.686289000×10^0,-2.463239431×10^-2,1.633577347×10^0,9.831101894×10^-1
7.696239000×10^0,-4.197748899×10^-1,1.880245328×10^0,9.141238928×10^-1
7.706188000×10^0,-8.953613639×10^-1,1.738708973×10^0,8.435282707×10^-1
7.716138000×10^0,-1.078729153×10^0,1.611877918×10^0,8.271959424×10^-1
7.726088000×10^0,-1.050770283×10^0,1.674582601×10^0,7.647882104×10^-1
7.736038000×10^0,-9.845771194×10^-1,1.610960722×10^0,6.473869681×10^-1
7.745988000×10^0,-9.167216420×10^-1,1.362118363×10^0,5.176870227×10^-1
7.755938000×10^0,-8.791278005×10^-1,9.576375484×10^-1,3.779391348×10^-1
7.765888000×10^0,-8.809571266×10^-1,5.441359878×10^-1,2.206997126×10^-1
7.775838000×10^0,-9.180768132×10^-1,3.001905382×10^-1,7.041970640×10^-2
7.785788000×10^0,-9.521511793×10^-1,1.396005750×10^-1,-4.079043865×10^-2
7.795738000×10^0,-9.906542301×10^-1,4.034746066×10^-2,-9.334748983×10^-2
7.805688000×10^0,-1.002691627×10^0,4.859207571×10^-2,-6.926506013×10^-2
7.815638000×10^0,-9.355103970×10^-1,1.266252548×10^-1,-1.557683921×10^-3
7.825587000×10^0,-7.750413418×10^-1,1.129307449×10^-1,6.634493917×10^-2
7.835537000×10^0,-5.396882296×10^-1,-2.230938338×10^-2,1.102200896×10^-1
7.845487000×10^0,-3.107687831×10^-1,-1.717308313×10^-1,1.410387158×10^-1
7.855437000×10^0,-1.080157682×10^-1,-1.995627284×10^-1,1.728289276×10^-1
7.865387000×10^0,9.035297483×10^-2,-1.166481525×10^-1,2.190576792×10^-1
7.875337000×10^0,3.013423979×10^-1,-5.021016113×10^-4,2.635010481×10^-1
7.885287000×10^0,4.948796332×10^-1,9.696532786×10^-2,2.904671431×10^-1
7.895237000×10^0,6.087607145×10^-1,2.238436341×10^-1,2.960638702×10^-1
7.905187000×10^0,6.263785958×10^-1,4.244701862×10^-1,2.763117254×10^-1
7.915137000×10^0,5.859944224×10^-1,6.855429411×10^-1,2.127632499×10^-1
7.925087000×10^0,5.306390524×10^-1,9.320619106×10^-1,1.158843711×10^-1
7.935036000×10^0,4.845241606×10^-1,1.052206159×10^0,1.180529967×10^-2
7.944986000×10^0,4.841036499×10^-1,9.673192501×10^-1,-8.459580690×10^-2
7.954936000×10^0,5.445007086×10^-1,6.704311371×10^-1,-1.650079191×10^-1
7.964886000×10^0,6.492990255×10^-1,2.526245713×10^-1,-1.931623220×10^-1
7.974836000×10^0,7.710199356×10^-1,-1.366545111×10^-1,-2.301464528×10^-1
7.984786000×10^0,8.591045737×10^-1,-4.288320541×10^-1,-2.897578478×10^-1
7.994736000×10^0,8.787532449×10^-1,-5.863506794×10^-1,-3.591305614×10^-1
8.004686000×10^0,8.202180266×10^-1,-5.991181135×10^-1,-4.200620949×10^-1
8.014636000×10^0,7.017185092×10^-1,-4.869067073×10^-1,-4.575992823×10^-1
8.024586000×10^0,5.607782006×10^-1,-2.614722550×10^-1,-4.669680297×10^-1
8.034536000×10^0,4.576318562×10^-1,7.177145779×10^-2,-4.875175953×10^-1
8.044486000×10^0,4.385116994×10^-1,4.643669426×10^-1,-5.543320179×10^-1
8.054435000×10^0,4.993247390×10^-1,8.640413880×10^-1,-6.365778446×10^-1
8.064385000×10^0,6.717497706×10^-1,1.278278947×10^0,-7.022173405×10^-1
8.074335000×10^0,9.690309763×10^-1,1.746257544×10^0,-7.429009676×10^-1
8.084285000×10^0,1.471669555×10^0,2.615852594×10^0,-7.737044096×10^-1
8.094235000×10^0,1.491869211×10^0,2.493584871×10^0,-8.624983430×10^-1
8.104185000×10^0,1.351891398×10^0,1.879467726×10^0,-9.203904271×10^-1
8.114135000×10^0,1.191209912×10^0,1.051019311×10^0,-8.832789660×10^-1
8.124085250×10^0,4.031288028×10^-1,-1.793784350×10^-1,-4.894443154×10^-1
8.134035250×10^0,-1.145959973×10^0,-1.048651695×10^0,3.028143942×10^-1
8.143985250×10^0,-2.455059767×10^0,-1.306644082×10^0,7.661525011×10^-1
8.153935250×10^0,-2.087772608×10^0,-1.528817177×10^0,4.212714434×10^-1
8.163884250×10^0,-6.403533220×10^-1,-1.229332685×10^0,4.517441392×10^-1
8.173834250×10^0,3.814373016×10^-1,4.657391086×10^-2,6.864794493×10^-1
8.183784250×10^0,7.428365350×10^-1,1.147606969×10^0,7.035921216×10^-1
8.193734250×10^0,6.579952240×10^-1,1.828311205×10^0,5.758359432×10^-1
8.203684250×10^0,2.609994411×10^-1,1.955070496×10^0,4.961128533×10^-1
8.213634250×10^0,-2.361969501×10^-1,1.562996030×10^0,4.447487593×10^-1
8.223584250×10^0,-7.168937922×10^-1,8.981901407×10^-1,3.734431565×10^-1
8.233534250×10^0,-1.064782858×10^0,2.496762574×10^-1,2.669695020×10^-1
8.243484250×10^0,-1.281070709×10^0,-1.781312674×10^-1,2.005622834×10^-1
8.253434250×10^0,-1.373708487×10^0,-3.211606145×10^-1,1.767041683×10^-1
8.263384250×10^0,-1.378741145×10^0,-2.870148718×10^-1,1.561765224×10^-1
8.273334250×10^0,-1.358646154×10^0,-1.679729223×10^-1,1.036571190×10^-1
8.283283250×10^0,-1.351932883×10^0,-1.040581241×10^-1,4.927830026×10^-2
8.293233250×10^0,-1.315218925×10^0,-2.728246450×10^-1,6.754292548×10^-2
8.303183250×10^0,-1.180492759×10^0,-5.918143392×10^-1,1.965472400×10^-1
8.313133250×10^0,-9.545537233×10^-1,-8.876964450×10^-1,3.569184244×10^-1
8.323083250×10^0,-7.095897794×10^-1,-1.093828917×10^0,4.714447558×10^-1
8.333033250×10^0,-4.637274444×10^-1,-1.212699652×10^0,5.360679030×10^-1
8.342983250×10^0,-2.215206921×10^-1,-1.262661338×10^0,5.628092289×10^-1
8.352933250×10^0,-2.861622162×10^-2,-1.104331136×10^0,5.955183506×10^-1
8.362883250×10^0,1.033644453×10^-1,-7.844202518×10^-1,5.727155805×10^-1
8.372833250×10^0,2.157425135×10^-1,-4.694976807×10^-1,4.954818785×10^-1
8.382783250×10^0,3.308669627×10^-1,-1.209015995×10^-1,4.208768904×10^-1
8.392732250×10^0,4.501203597×10^-1,1.652766615×10^-1,3.695948720×10^-1
8.402682250×10^0,5.476383567×10^-1,3.485708535×10^-1,3.208813965×10^-1
8.412632250×10^0,6.093047261×10^-1,4.862595499×10^-1,2.514779270×10^-1
8.422582250×10^0,6.309650540×10^-1,6.096690893×10^-1,1.552115828×10^-1
8.432532250×10^0,6.084151864×10^-1,6.776905656×10^-1,4.133981466×10^-2
8.442482250×10^0,5.446873307×10^-1,6.548923254×10^-1,-7.836794108×10^-2
8.452432250×10^0,4.430471957×10^-1,4.861114323×10^-1,-2.097359449×10^-1
8.462382250×10^0,3.380134702×10^-1,1.650167555×10^-1,-3.502962589×10^-1
8.472332250×10^0,2.541764975×10^-1,-1.829335541×10^-1,-4.854420125×10^-1
8.482282250×10^0,1.904340088×10^-1,-4.642885625×10^-1,-6.165792942×10^-1
8.492232250×10^0,1.581866443×10^-1,-6.518874764×10^-1,-7.307329178×10^-1
8.502182250×10^0,1.453014761×10^-1,-7.121471167×10^-1,-8.485128284×10^-1
8.512131250×10^0,1.257508099×10^-1,-6.483024359×10^-1,-9.671884179×10^-1
8.522081250×10^0,8.534826338×10^-2,-4.533087015×10^-1,-1.083272457×10^0
8.532031250×10^0,3.582121059×10^-2,-1.663646847×10^-1,-1.193227768×10^0
8.541981250×10^0,6.172508467×10^-3,1.597987711×10^-1,-1.303166032×10^0
8.551931250×10^0,2.089535818×10^-2,5.145541430×10^-1,-1.396128893×10^0
8.561881250×10^0,1.143222451×10^-1,8.481014967×10^-1,-1.471895099×10^0
8.571831250×10^0,4.499096274×10^-1,9.971995950×10^-1,-1.576564670×10^0
8.581781250×10^0,1.345790029×10^0,9.285473228×10^-1,-1.724138856×10^0
8.591731250×10^0,1.594122887×10^0,4.766376913×10^-1,-1.807103634×10^0
8.601681250×10^0,1.684237361×10^0,-9.567757249×10^-1,-1.871669769×10^0
8.611631250×10^0,1.169140458×10^0,-1.500952363×10^0,-1.542181492×10^0
8.621580250×10^0,4.115140140×10^-1,-7.112988830×10^-1,-2.517147958×10^-1
8.631530250×10^0,-1.314041167×10^-1,1.535096616×10^-1,1.929766417×10^0
8.641480250×10^0,-6.094066501×10^-1,3.373724222×10^-1,3.373471260×10^0
8.651430250×10^0,-2.470580786×10^-1,3.748190105×10^-1,1.964330792×10^0
8.661380250×10^0,1.843319386×10^-1,5.091965199×10^-1,2.154419869×10^-1
8.671330250×10^0,3.759580553×10^-1,9.035297632×10^-1,8.971817046×10^-2
8.681280250×10^0,3.638864756×10^-1,1.371223211×10^0,4.968832731×10^-1
8.691230250×10^0,1.470162719×10^-1,1.932945848×10^0,7.952529788×10^-1
8.701180250×10^0,-1.584190130×10^-1,2.302176952×10^0,8.401570320×10^-1
8.711130250×10^0,-4.457909763×10^-1,2.149432421×10^0,7.830465436×10^-1
8.721080250×10^0,-5.713086724×10^-1,1.733933330×10^0,6.660797000×10^-1
8.731030250×10^0,-5.733971596×10^-1,1.219095349×10^0,5.696231723×10^-1
8.740979250×10^0,-5.364793539×10^-1,7.902235985×10^-1,5.121343136×10^-1
8.750929250×10^0,-4.969606102×10^-1,4.782128334×10^-1,4.702598155×10^-1
8.760879250×10^0,-5.042818785×10^-1,2.865110338×10^-1,3.762890995×10^-1
8.770829250×10^0,-6.119511724×10^-1,1.655368209×10^-1,2.168760747×10^-1
8.780779250×10^0,-7.364949584×10^-1,7.527270168×10^-2,5.653406680×10^-2
8.790729250×10^0,-8.327851295×10^-1,-1.153316572×10^-1,-5.016816407×10^-2
8.800679250×10^0,-8.546108007×10^-1,-4.673046172×10^-1,-3.150073439×10^-2
8.810629250×10^0,-7.477171421×10^-1,-9.840375781×10^-1,9.990847111×10^-2
8.820579250×10^0,-5.097945929×10^-1,-1.562348962×10^0,2.386687547×10^-1
8.830529250×10^0,-2.176164240×10^-1,-2.016319752×10^0,3.364520967×10^-1
8.840479250×10^0,4.698061198×10^-2,-2.138082504×10^0,4.031680226×10^-1
8.850429250×10^0,2.271066308×10^-1,-1.924908280×10^0,4.443930984×10^-1
8.860378250×10^0,3.152170479×10^-1,-1.467515230×10^0,4.477361739×10^-1
8.870328250×10^0,3.152260184×10^-1,-8.899098039×10^-1,4.064776301×10^-1
8.880278250×10^0,2.524430752×10^-1,-3.543120921×10^-1,3.457788825×10^-1
8.890228250×10^0,1.714884341×10^-1,8.273241669×10^-2,2.678197324×10^-1
8.900178250×10^0,1.365283132×10^-1,4.185665846×10^-1,2.031648606×10^-1
8.910128250×10^0,1.717837304×10^-1,6.487207413×10^-1,1.450466812×10^-1
8.920078250×10^0,2.315794230×10^-1,7.928904295×10^-1,8.762280643×10^-2
8.930028250×10^0,2.743558884×10^-1,8.878358603×10^-1,3.571620211×10^-2
8.939978250×10^0,3.111996651×10^-1,9.507290721×10^-1,-5.560931284×10^-3
8.949928250×10^0,3.586814106×10^-1,9.262754321×10^-1,-4.331265017×10^-2
8.959878250×10^0,4.737265110×10^-1,5.953118801×10^-1,-1.011024490×10^-1
8.969827250×10^0,5.856273770×10^-1,3.022519872×10^-2,-1.993369907×10^-1
8.979777250×10^0,6.046356559×10^-1,-5.414218307×10^-1,-3.383220434×10^-1
8.989727250×10^0,5.477142334×10^-1,-1.060600042×10^0,-5.053679347×10^-1
8.999677250×10^0,4.378591776×10^-1,-1.442423582×10^0,-6.892480254×10^-1
9.009627250×10^0,3.027469218×10^-1,-1.618953586×10^0,-8.702344298×10^-1
9.019577250×10^0,1.787312627×10^-1,-1.576605082×10^0,-1.048347950×10^0
9.029527250×10^0,1.095791534×10^-1,-1.313848972×10^0,-1.195875168×10^0
9.039477250×10^0,1.019374803×10^-1,-8.102976084×10^-1,-1.282439709×10^0
9.049427250×10^0,1.366113573×10^-1,-1.438146979×10^-1,-1.309561849×10^0
9.059377250×10^0,2.044348866×10^-1,5.865705609×10^-1,-1.266123533×10^0
9.069327250×10^0,3.446791470×10^-1,1.186969042×10^0,-1.154869318×10^0
9.079276250×10^0,8.770852089×10^-1,1.433007598×10^0,-1.055484176×10^0
9.089226250×10^0,2.575313568×10^0,1.165305972×10^0,-1.224091172×10^0
9.099176250×10^0,3.138232470×10^0,1.640906334×10^0,-1.235333085×10^0
9.109126250×10^0,2.184449434×10^0,1.686380863×10^0,-1.206083655×10^0
9.119076250×10^0,1.243628144×10^0,1.443767667×10^0,-1.263396144×10^0
9.129026417×10^0,5.580778122×10^-1,1.990288347×10^-1,-1.420822859×10^0
9.138976417×10^0,-2.287475169×10^-1,-8.041365743×10^-1,-1.128600836×10^0
9.148926417×10^0,-9.256309271×10^-1,-1.779332519×10^0,9.467299581×10^-1
9.158876417×10^0,-1.414454699×10^0,-1.926871061×10^0,3.399213314×10^0
9.168826417×10^0,-1.190962791×10^0,-9.098346233×10^-1,2.513583899×10^0
9.178776417×10^0,-4.622428119×10^-1,-5.399481654×10^-1,4.478372633×10^-1
9.188726417×10^0,1.824997514×10^-1,3.570156097×10^-1,-1.105703488×10^-1
9.198675417×10^0,4.442655742×10^-1,1.031045675×10^0,4.748068452×10^-1
9.208625417×10^0,2.984747589×10^-1,1.182852745×10^0,1.247622967×10^0
9.218575417×10^0,-3.681243584×10^-2,1.419293761×10^0,1.642421246×10^0
9.228525417×10^0,-4.257847965×10^-1,1.588735700×10^0,1.588322401×10^0
9.238475417×10^0,-7.361347079×10^-1,1.518466353×10^0,1.456281781×10^0
9.248425417×10^0,-9.718597531×10^-1,1.387248158×10^0,1.266639471×10^0
9.258375417×10^0,-1.172058105×10^0,1.170317173×10^0,1.041488647×10^0
9.268325417×10^0,-1.312022209×10^0,8.260511160×10^-1,8.451294899×10^-1
9.278275417×10^0,-1.310666084×10^0,4.808760881×10^-1,6.370271444×10^-1
9.288225417×10^0,-1.201512337×10^0,1.627500206×10^-1,4.190745056×10^-1
9.298175417×10^0,-1.087867856×10^0,-1.188643500×10^-1,2.384426743×10^-1
9.308124417×10^0,-1.014313221×10^0,-3.843948245×10^-1,1.031729281×10^-1
9.318074417×10^0,-9.558978081×10^-1,-6.075362563×10^-1,-6.480069831×10^-3
9.328024417×10^0,-9.014676809×10^-1,-7.629569769×10^-1,-8.761991560×10^-2
9.337974417×10^0,-8.274903893×10^-1,-7.347985506×10^-1,-1.436874419×10^-1
9.347924417×10^0,-6.981570125×10^-1,-5.920674801×10^-1,-1.579324901×10^-1
9.357874417×10^0,-4.960564077×10^-1,-4.239471853×10^-1,-1.457711756×10^-1
9.367824417×10^0,-3.066221476×10^-1,-3.025644720×10^-1,-1.231298372×10^-1
9.377774417×10^0,-1.700980961×10^-1,-2.893221974×10^-1,-9.535466135×10^-2
9.387724417×10^0,-6.456924975×10^-2,-2.938603163×10^-1,-5.845297128×10^-2
9.397674417×10^0,3.594084457×10^-2,-2.485916615×10^-1,-2.293119766×10^-2
9.407624417×10^0,1.513383240×10^-1,-1.510859132×10^-1,-1.248549856×10^-2
9.417574417×10^0,2.367525548×10^-1,-2.289066464×10^-2,-2.750919014×10^-2
9.427523417×10^0,2.616537213×10^-1,1.379820704×10^-1,-6.975155324×10^-2
9.437473417×10^0,2.473499030×10^-1,3.612148762×10^-1,-1.302399337×10^-1
9.447423417×10^0,2.396523207×10^-1,5.560379624×10^-1,-1.846754402×10^-1
9.457373417×10^0,2.213217914×10^-1,6.604861021×10^-1,-2.281880230×10^-1
9.467323417×10^0,1.935660541×10^-1,6.744211316×10^-1,-2.666998208×10^-1
9.477273417×10^0,1.814508140×10^-1,5.937688947×10^-1,-3.096448779×10^-1
9.487223417×10^0,1.880454421×10^-1,4.469124377×10^-1,-3.489080966×10^-1
9.497173417×10^0,2.274796665×10^-1,2.469633520×10^-1,-3.803400695×10^-1
9.507123417×10^0,3.206567764×10^-1,-6.008515880×10^-2,-4.137872159×10^-1
9.517073417×10^0,4.491676092×10^-1,-4.642709792×10^-1,-4.473185539×10^-1
9.527023417×10^0,5.119029284×10^-1,-7.598354220×10^-1,-4.922737181×10^-1
9.536972417×10^0,4.990701973×10^-1,-8.556463718×10^-1,-5.482820868×10^-1
9.546922417×10^0,4.521780908×10^-1,-7.750238180×10^-1,-6.141837835×10^-1
9.556872417×10^0,4.124245644×10^-1,-5.306793451×10^-1,-6.919749975×10^-1
9.566822417×10^0,4.405276179×10^-1,-1.578780860×10^-1,-7.762080431×10^-1
9.576772417×10^0,6.482725739×10^-1,3.036996722×10^-1,-8.822591305×10^-1
9.586722417×10^0,1.841780424×10^0,9.443139434×10^-1,-1.026064873×10^0
9.596672417×10^0,1.877365351×10^0,2.164722204×10^0,-1.028222084×10^0
9.606622417×10^0,1.353965878×10^0,1.923743367×10^0,-1.094436646×10^0
9.616572417×10^0,1.024660707×10^0,8.855124116×10^-1,-1.241786599×10^0
9.626522417×10^0,1.050586224×10^0,4.744166434×10^-1,-9.667108059×10^-1
9.636472417×10^0,6.152456403×10^-1,2.016897798×10^-1,1.165959910×10^-1
9.646422417×10^0,-3.454668522×10^-1,-3.457817137×10^-1,1.487486243×10^0
9.656371417×10^0,-1.037622929×10^0,-6.153095365×10^-1,9.360890985×10^-1
9.666321417×10^0,-9.026204944×10^-1,-5.943769217×10^-1,2.394264191×10^-1
9.676271417×10^0,-2.204227448×10^-1,-3.650934100×10^-1,3.883221745×10^-1
9.686221417×10^0,3.567177057×10^-1,4.094270170×10^-1,5.714240074×10^-1
9.696171417×10^0,5.154593587×10^-1,1.373431206×10^0,5.893864632×10^-1
9.706121417×10^0,3.650815487×10^-1,2.105681419×10^0,6.334244609×10^-1
9.716071417×10^0,9.449535608×10^-2,2.320957899×10^0,6.449384093×10^-1
9.726021417×10^0,-2.013834417×10^-1,2.001732349×10^0,5.138744712×10^-1
9.735971417×10^0,-4.805562198×10^-1,1.252166748×10^0,3.055058122×10^-1
9.745921417×10^0,-6.789188385×10^-1,4.661776721×10^-1,8.803253621×10^-2
9.755871417×10^0,-8.305581808×10^-1,-4.894798249×10^-2,-5.235973001×10^-2
9.765821417×10^0,-9.851444960×10^-1,-2.790063918×10^-1,-8.999362588×10^-2
9.775770417×10^0,-1.112157106×10^0,-2.942529917×10^-1,-4.380428791×10^-2
9.785720417×10^0,-1.186473727×10^0,-2.278324813×10^-1,4.488143697×10^-2
9.795670417×10^0,-1.167886972×10^0,-2.055924237×10^-1,1.748290509×10^-1
9.805620417×10^0,-1.039546371×10^0,-2.353694886×10^-1,3.235332966×10^-1
