"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.044439083×10^0,5.811962485×10^-1,-1.336641908×10^0,2.677932084×10^-1
6.054389083×10^0,7.164185047×10^-1,-1.252963185×10^0,3.214010298×10^-1
6.064338083×10^0,7.921628356×10^-1,-1.032841086×10^0,3.310663998×10^-1
6.074288083×10^0,7.937995791×10^-1,-7.068459392×10^-1,2.861732244×10^-1
6.084238083×10^0,7.480440140×10^-1,-2.907970250×10^-1,1.958303601×10^-1
6.094187083×10^0,7.028275132×10^-1,1.791678369×10^-1,7.582060993×10^-2
6.104137083×10^0,6.791489124×10^-1,6.137744784×10^-1,-4.960419610×10^-2
6.114087083×10^0,6.800578833×10^-1,9.574686885×10^-1,-1.616798788×10^-1
6.124037083×10^0,7.067318559×10^-1,1.207599282×10^0,-2.450127155×10^-1
6.133986083×10^0,7.672434449×10^-1,1.338105321×10^0,-2.761197686×10^-1
6.143936083×10^0,8.845323920×10^-1,1.334115028×10^0,-2.650015354×10^-1
6.153886083×10^0,1.084288359×10^0,1.159399867×10^0,-2.444739044×10^-1
6.163835958×10^0,1.362640262×10^0,7.742391825×10^-1,-2.656119764×10^-1
6.173785958×10^0,1.686242342×10^0,1.604831219×10^-1,-3.467180133×10^-1
6.183735958×10^0,2.004364967×10^0,-6.178691983×10^-1,-4.618467987×10^-1
6.193685958×10^0,2.233615875×10^0,-1.412418485×10^0,-5.621795654×10^-1
6.203634958×10^0,2.339685678×10^0,-2.121406078×10^0,-6.428387165×10^-1
6.213584958×10^0,2.346106291×10^0,-2.710892677×10^0,-6.991150379×10^-1
6.223534958×10^0,2.301696539×10^0,-3.128532171×10^0,-7.375679612×10^-1
6.233484958×10^0,2.188146591×10^0,-3.266109943×10^0,-6.759533286×10^-1
6.243433958×10^0,1.984255314×10^0,-3.025448799×10^0,-5.191406608×10^-1
6.253383958×10^0,1.729152441×10^0,-2.514988184×10^0,-2.934092581×10^-1
6.263333958×10^0,1.450882077×10^0,-1.852076054×10^0,-9.490025043×10^-2
6.273282958×10^0,1.209392309×10^0,-1.124121189×10^0,-1.288953982×10^-2
6.283232958×10^0,1.075930595×10^0,-4.143403172×10^-1,-3.082603216×10^-2
6.293182958×10^0,1.026398420×10^0,1.634974629×10^-1,-9.407105297×10^-2
6.303132958×10^0,1.054262757×10^0,5.096664429×10^-1,-1.284694374×10^-1
6.313081958×10^0,1.150032997×10^0,5.174378157×10^-1,-1.315890551×10^-1
6.323031958×10^0,1.262278080×10^0,2.425778061×10^-1,-1.515937001×10^-1
6.332981958×10^0,1.329963565×10^0,-1.673090458×10^-1,-1.968240291×10^-1
6.342930958×10^0,1.383511424×10^0,-6.335970163×10^-1,-2.494352162×10^-1
6.352880958×10^0,1.455059886×10^0,-1.065232038×10^0,-3.055640161×10^-1
6.362830958×10^0,1.577015400×10^0,-1.424279809×10^0,-3.290680349×10^-1
6.372780958×10^0,1.696656823×10^0,-1.660244942×10^0,-3.000145555×10^-1
6.382729958×10^0,1.733364344×10^0,-1.666494489×10^0,-2.567883730×10^-1
6.392679958×10^0,1.675293922×10^0,-1.408052444×10^0,-2.073798031×10^-1
6.402629958×10^0,1.560730219×10^0,-9.887824655×10^-1,-1.660763025×10^-1
6.412578958×10^0,1.389298201×10^0,-4.458459616×10^-1,-1.793494970×10^-1
6.422528958×10^0,1.170476675×10^0,1.267704219×10^-1,-2.429332733×10^-1
6.432478958×10^0,9.708386660×10^-1,5.723263025×10^-1,-3.014863431×10^-1
6.442428958×10^0,8.232334256×10^-1,8.382347822×10^-1,-3.260078430×10^-1
6.452377958×10^0,7.259601355×10^-1,9.298595190×10^-1,-3.090331256×10^-1
6.462327958×10^0,6.743876934×10^-1,8.888026476×10^-1,-2.571864128×10^-1
6.472277958×10^0,6.506929994×10^-1,7.824612856×10^-1,-2.075805366×10^-1
6.482227958×10^0,6.336534023×10^-1,6.991574764×10^-1,-1.727207601×10^-1
6.492176958×10^0,6.101419330×10^-1,6.849862933×10^-1,-1.347667128×10^-1
6.502126958×10^0,5.516248345×10^-1,7.515041232×10^-1,-1.049242988×10^-1
6.512076958×10^0,4.562181830×10^-1,8.565389514×10^-1,-5.970542878×10^-2
6.522025958×10^0,3.071592748×10^-1,9.883890152×10^-1,-3.546421975×10^-2
6.531975958×10^0,1.284840405×10^-1,1.037742496×10^0,-1.175249834×10^-2
6.541925958×10^0,-7.719434053×10^-2,9.307543039×10^-1,-2.831041347×10^-4
6.551875958×10^0,-3.103261292×10^-1,6.823178530×10^-1,1.960405149×10^-2
6.561824958×10^0,-5.510615110×10^-1,3.526954055×10^-1,3.832970560×10^-2
6.571774958×10^0,-7.872191668×10^-1,3.195919096×10^-2,5.141541362×10^-2
6.581724958×10^0,-9.947234988×10^-1,-2.083799988×10^-1,6.725288182×10^-2
6.591673958×10^0,-1.173913002×10^0,-3.301258981×10^-1,8.497435600×10^-2
6.601623958×10^0,-1.309018731×10^0,-3.610393107×10^-1,1.211346164×10^-1
6.611573958×10^0,-1.422740221×10^0,-3.433684409×10^-1,1.666799933×10^-1
6.621523958×10^0,-1.537030220×10^0,-3.280980587×10^-1,1.856640130×10^-1
6.631472958×10^0,-1.653469682×10^0,-3.487969339×10^-1,1.619757265×10^-1
6.641422958×10^0,-1.760993719×10^0,-4.147537053×10^-1,1.143035069×10^-1
6.651372958×10^0,-1.813621044×10^0,-4.931318760×10^-1,6.227306277×10^-2
6.661322958×10^0,-1.693014264×10^0,-5.118855238×10^-1,7.023268938×10^-2
6.671271958×10^0,-1.353728533×10^0,-4.008919299×10^-1,2.242709994×10^-1
6.681221958×10^0,-8.883949518×10^-1,-1.233911812×10^-1,5.265589952×10^-1
6.691171958×10^0,-5.490776300×10^-1,2.726706862×10^-1,8.380428553×10^-1
6.701120958×10^0,-4.924629331×10^-1,7.104834914×10^-1,1.004608154×10^0
6.711070958×10^0,-6.436913013×10^-1,1.124252796×10^0,1.039580345×10^0
6.721020958×10^0,-9.064353108×10^-1,1.474295735×10^0,9.492524266×10^-1
6.730970958×10^0,-1.162243128×10^0,1.713235855×10^0,7.098826766×10^-1
6.740919958×10^0,-1.297172308×10^0,1.839908242×10^0,4.053059220×10^-1
6.750869958×10^0,-1.284754515×10^0,1.901363015×10^0,1.606871337×10^-1
6.760819958×10^0,-1.143422604×10^0,1.863611460×10^0,3.639061749×10^-2
6.770769958×10^0,-8.921981454×10^-1,1.624924779×10^0,3.183847666×10^-2
6.780718958×10^0,-6.472935081×10^-1,1.181722760×10^0,1.615325958×10^-1
6.790668958×10^0,-4.943348467×10^-1,6.697087884×10^-1,3.847436011×10^-1
6.800618958×10^0,-4.228506982×10^-1,2.577878833×10^-1,5.204966664×10^-1
6.810567958×10^0,-3.931149244×10^-1,6.508788094×10^-3,5.273420811×10^-1
6.820517958×10^0,-3.892457485×10^-1,-1.300994307×10^-1,4.664562643×10^-1
6.830467958×10^0,-3.978402913×10^-1,-1.976795495×10^-1,3.871811330×10^-1
6.840417958×10^0,-4.012216330×10^-1,-2.114035487×10^-1,3.150973320×10^-1
6.850366958×10^0,-3.974857628×10^-1,-2.010244131×10^-1,2.522131801×10^-1
6.860316958×10^0,-3.976157606×10^-1,-1.819344610×10^-1,2.014648318×10^-1
6.870266958×10^0,-4.059900641×10^-1,-1.611966938×10^-1,1.643249243×10^-1
6.880216958×10^0,-4.363108873×10^-1,-1.355382651×10^-1,1.414500177×10^-1
6.890165958×10^0,-5.056103468×10^-1,-1.300252676×10^-1,1.499521583×10^-1
6.900115958×10^0,-6.300455332×10^-1,-1.397611350×10^-1,1.790544540×10^-1
6.910065958×10^0,-8.109607100×10^-1,-1.622424722×10^-1,2.449663579×10^-1
6.920015958×10^0,-1.021986961×10^0,-1.517829299×10^-1,3.259094059×10^-1
6.929964958×10^0,-1.222095609×10^0,-9.277793765×10^-2,3.970677555×10^-1
6.939914958×10^0,-1.371276498×10^0,5.529980361×10^-2,4.475691915×10^-1
6.949864958×10^0,-1.427882671×10^0,3.083267510×10^-1,4.693320096×10^-1
6.959813958×10^0,-1.371759772×10^0,6.551810503×10^-1,4.490735233×10^-1
6.969763958×10^0,-1.210725665×10^0,1.021247745×10^0,3.750000894×10^-1
6.979713958×10^0,-9.834173322×10^-1,1.255564928×10^0,2.508630753×10^-1
6.989663958×10^0,-7.424334884×10^-1,1.241463184×10^0,1.087229773×10^-1
6.999612958×10^0,-5.301786065×10^-1,1.061614871×10^0,-1.623785496×10^-2
7.009562958×10^0,-3.679404557×10^-1,8.142900467×10^-1,-1.024092212×10^-1
7.019512958×10^0,-2.583182454×10^-1,5.786499381×10^-1,-1.485585570×10^-1
7.029462958×10^0,-2.041538060×10^-1,4.059594274×10^-1,-1.642565578×10^-1
7.039411958×10^0,-2.144454122×10^-1,2.748565078×10^-1,-1.521105468×10^-1
7.049361958×10^0,-2.771868110×10^-1,1.764444709×10^-1,-1.445442289×10^-1
7.059311958×10^0,-3.690783978×10^-1,1.243271232×10^-1,-1.872020513×10^-1
7.069261958×10^0,-4.676137567×10^-1,1.058810055×10^-1,-2.410285324×10^-1
7.079210958×10^0,-5.599823594×10^-1,1.005814746×10^-1,-2.575792074×10^-1
7.089160958×10^0,-6.457678080×10^-1,9.534756094×10^-2,-2.474573404×10^-1
7.099110958×10^0,-7.315967083×10^-1,8.440696448×10^-2,-2.274677455×10^-1
7.109060958×10^0,-8.122862577×10^-1,7.934962213×10^-2,-1.978776306×10^-1
7.119009958×10^0,-8.816521168×10^-1,8.785915375×10^-2,-1.664168835×10^-1
7.128959958×10^0,-9.230235219×10^-1,1.385164708×10^-1,-1.148034930×10^-1
7.138909958×10^0,-9.167640209×10^-1,2.433266193×10^-1,-2.665997297×10^-2
7.148859958×10^0,-8.454717398×10^-1,3.850949407×10^-1,8.579199761×10^-2
7.158808333×10^0,-7.180703878×10^-1,4.958309829×10^-1,2.000257969×10^-1
7.168758333×10^0,-5.516082048×10^-1,5.284757614×10^-1,2.955821455×10^-1
7.178708333×10^0,-3.767974973×10^-1,4.740287960×10^-1,3.664986491×10^-1
7.188657333×10^0,-2.069336474×10^-1,3.473278284×10^-1,4.205317795×10^-1
7.198607333×10^0,-5.189928412×10^-2,1.964714974×10^-1,4.538118243×10^-1
7.208557333×10^0,7.887257636×10^-2,6.015627086×10^-2,4.768220782×10^-1
7.218507333×10^0,1.753910184×10^-1,-2.706201002×10^-2,4.784905314×10^-1
7.228456333×10^0,2.228956819×10^-1,-7.307451218×10^-2,4.357678592×10^-1
7.238406333×10^0,2.131147981×10^-1,-1.062311828×10^-1,3.723810613×10^-1
7.248356333×10^0,1.492079794×10^-1,-1.376535594×10^-1,3.084177971×10^-1
7.258306333×10^0,3.475212306×10^-2,-1.671100855×10^-1,2.600158155×10^-1
7.268255333×10^0,-1.066998094×10^-1,-1.823039502×10^-1,2.353533506×10^-1
7.278205333×10^0,-2.516870797×10^-1,-1.738279164×10^-1,2.062495202×10^-1
7.288155333×10^0,-3.808772862×10^-1,-1.132156923×10^-1,1.327095181×10^-1
7.298105333×10^0,-4.683864415×10^-1,-2.717371099×10^-4,5.203967541×10^-2
7.308054333×10^0,-5.162311792×10^-1,1.461414099×10^-1,4.254041705×10^-3
7.318004333×10^0,-5.255165696×10^-1,3.047240376×10^-1,-6.644773297×10^-3
7.327954333×10^0,-4.999134839×10^-1,4.367398620×10^-1,-8.563925512×10^-4
7.337904333×10^0,-4.513921738×10^-1,5.129116774×10^-1,1.153990813×10^-2
7.347853333×10^0,-3.845084906×10^-1,5.060407519×10^-1,2.480431460×10^-2
7.357803333×10^0,-2.966732383×10^-1,4.138389230×10^-1,4.048833251×10^-2
7.367753333×10^0,-1.828470677×10^-1,2.662561238×10^-1,5.277109519×10^-2
7.377703333×10^0,-3.818539903×10^-2,8.327978849×10^-2,4.800942913×10^-2
7.387652333×10^0,1.184335053×10^-1,-1.217695028×10^-1,2.224387601×10^-2
7.397602333×10^0,2.700157464×10^-1,-3.319495022×10^-1,-3.213447332×10^-2
7.407552333×10^0,3.959835470×10^-1,-5.089405179×10^-1,-9.800323844×10^-2
7.417501333×10^0,4.598407149×10^-1,-6.434438229×10^-1,-1.315694302×10^-1
7.427451333×10^0,4.674453735×10^-1,-7.464420795×10^-1,-1.340160668×10^-1
7.437401333×10^0,4.463915527×10^-1,-7.428881526×10^-1,-1.250419617×10^-1
7.447351333×10^0,4.109853804×10^-1,-6.160223484×10^-1,-1.176615506×10^-1
7.457301333×10^0,3.668906391×10^-1,-3.847918212×10^-1,-1.396210641×10^-1
7.467250333×10^0,3.121989071×10^-1,-6.485240906×10^-2,-1.724969894×10^-1
7.477200333×10^0,2.629627585×10^-1,3.170506060×10^-1,-2.105455101×10^-1
7.487150333×10^0,2.266364247×10^-1,7.169311643×10^-1,-2.728531063×10^-1
7.497099333×10^0,2.153356969×10^-1,1.078860641×10^0,-3.409794271×10^-1
7.507049333×10^0,2.235456854×10^-1,1.360041976×10^0,-4.138059616×10^-1
7.516999333×10^0,2.302743793×10^-1,1.549282432×10^0,-4.707737565×10^-1
7.526949333×10^0,2.152158022×10^-1,1.663036704×10^0,-4.936843812×10^-1
7.536898333×10^0,1.743220538×10^-1,1.737729549×10^0,-4.710539281×10^-1
7.546848333×10^0,1.331666261×10^-1,1.812899351×10^0,-3.778067827×10^-1
7.556798333×10^0,1.764247268×10^-1,1.854111314×10^0,-2.042429894×10^-1
7.566748333×10^0,5.900570750×10^-1,1.562360764×10^0,6.158042327×10^-2
7.576697333×10^0,1.277485251×10^0,7.778539062×10^-1,2.604893744×10^-1
7.586647333×10^0,1.946025968×10^0,-3.112607300×10^-1,3.324586451×10^-1
7.596597333×10^0,2.482395887×10^0,-1.538245440×10^0,2.803013623×10^-1
7.606547333×10^0,2.785015345×10^0,-2.634270668×10^0,1.466231793×10^-1
7.616496333×10^0,2.846791744×10^0,-3.491201878×10^0,-3.835219890×10^-2
7.626446333×10^0,2.676507235×10^0,-4.138427734×10^0,-2.474529594×10^-1
7.636396333×10^0,2.338471174×10^0,-4.500741482×10^0,-3.993982673×10^-1
7.646346333×10^0,1.951169133×10^0,-4.459568501×10^0,-3.739704192×10^-1
7.656295333×10^0,1.565909028×10^0,-4.058683872×10^0,-2.231273800×10^-1
7.666245333×10^0,1.224949598×10^0,-3.409864664×10^0,-2.461295016×10^-2
7.676195333×10^0,9.404174089×10^-1,-2.584067583×10^0,1.190317720×10^-1
7.686145333×10^0,7.447136641×10^-1,-1.635739207×10^0,1.672578901×10^-1
7.696094333×10^0,6.125919223×10^-1,-6.801431775×10^-1,9.357833117×10^-2
7.706044333×10^0,5.367211699×10^-1,1.102534309×10^-1,-3.846492618×10^-2
7.715994333×10^0,4.937039018×10^-1,6.853107810×10^-1,-2.097755224×10^-1
7.725944333×10^0,6.147357821×10^-1,8.266497850×10^-1,-4.449928403×10^-1
7.735893333×10^0,9.657350779×10^-1,4.166493118×10^-1,-6.842234135×10^-1
7.745843333×10^0,1.394451618×10^0,-3.311769664×10^-1,-7.897163033×10^-1
7.755793333×10^0,1.678498626×10^0,-1.008575678×10^0,-7.882606387×10^-1
7.765742333×10^0,1.748349547×10^0,-1.348476291×10^0,-7.130841017×10^-1
7.775692333×10^0,1.654393315×10^0,-1.361471057×10^0,-6.115126610×10^-1
7.785642333×10^0,1.454135776×10^0,-1.118096232×10^0,-4.947855175×10^-1
7.795592333×10^0,1.221683621×10^0,-7.622727752×10^-1,-4.063321054×10^-1
7.805541333×10^0,1.008008361×10^0,-3.840250373×10^-1,-4.257273972×10^-1
7.815491333×10^0,8.548573256×10^-1,-1.132962257×10^-1,-4.652643502×10^-1
7.825441333×10^0,7.822465301×10^-1,-3.437930346×10^-2,-4.834103286×10^-1
7.835391333×10^0,7.590692639×10^-1,-8.005669713×10^-2,-5.326558352×10^-1
7.845340333×10^0,7.466725111×10^-1,-1.609675288×10^-1,-6.522173882×10^-1
7.855290333×10^0,7.588161826×10^-1,-2.487669289×10^-1,-7.513817549×10^-1
7.865240333×10^0,7.836088538×10^-1,-2.924685776×10^-1,-8.127936721×10^-1
7.875190333×10^0,7.954736352×10^-1,-2.517518997×10^-1,-8.150511980×10^-1
7.885139333×10^0,8.395113945×10^-1,-7.551908493×10^-2,-7.349981666×10^-1
7.895089333×10^0,8.833889961×10^-1,1.896692216×10^-1,-6.286452413×10^-1
7.905039333×10^0,9.098027349×10^-1,4.259850979×10^-1,-5.122421980×10^-1
7.914989333×10^0,8.908367157×10^-1,5.913379788×10^-1,-4.289323986×10^-1
7.924938333×10^0,8.029681444×10^-1,6.555929184×10^-1,-3.620108962×10^-1
7.934888333×10^0,6.253307462×10^-1,6.080300212×10^-1,-2.828719020×10^-1
7.944838333×10^0,3.674819469×10^-1,4.631769657×10^-1,-1.858505607×10^-1
7.954788333×10^0,5.802343041×10^-2,2.457986623×10^-1,-5.582988635×10^-2
7.964737333×10^0,-2.609638870×10^-1,1.275101770×10^-2,8.100359887×10^-2
7.974687333×10^0,-5.383589268×10^-1,-1.991072893×10^-1,2.095336765×10^-1
7.984637333×10^0,-7.513974309×10^-1,-3.932275176×10^-1,3.280685842×10^-1
7.994587333×10^0,-9.033024311×10^-1,-5.812397599×10^-1,4.369361699×10^-1
8.004536333×10^0,-9.991679192×10^-1,-7.591548562×10^-1,5.213112831×10^-1
8.014486333×10^0,-1.057025909×10^0,-9.130056500×10^-1,5.831738114×10^-1
8.024436333×10^0,-1.090959311×10^0,-1.009606838×10^0,6.323083639×10^-1
8.034386333×10^0,-1.116161108×10^0,-1.016506076×10^0,6.633581519×10^-1
8.044335333×10^0,-1.133003712×10^0,-9.335277677×10^-1,6.769245863×10^-1
8.054285333×10^0,-1.151563644×10^0,-7.818759084×10^-1,6.877703071×10^-1
8.064235333×10^0,-1.187747240×10^0,-5.820242763×10^-1,6.916843653×10^-1
8.074184333×10^0,-1.241968989×10^0,-3.550524116×10^-1,6.621425748×10^-1
8.084134333×10^0,-1.319205761×10^0,-1.099268124×10^-1,5.950047970×10^-1
8.094084333×10^0,-1.403003454×10^0,1.737999022×10^-1,4.947951436×10^-1
8.104034333×10^0,-1.417613268×10^0,5.291427970×10^-1,4.301597178×10^-1
8.113983333×10^0,-1.235590577×10^0,9.600052238×10^-1,5.035046339×10^-1
8.123933333×10^0,-8.412058353×10^-1,1.375421286×10^0,7.373120189×10^-1
8.133883333×10^0,-4.556639493×10^-1,1.661702752×10^0,1.023257375×10^0
8.143833333×10^0,-3.306815326×10^-1,1.748656034×10^0,1.227565527×10^0
8.153782333×10^0,-5.255634785×10^-1,1.647855759×10^0,1.279246330×10^0
8.163732833×10^0,-8.993285298×10^-1,1.447885990×10^0,1.215239644×10^0
8.173682833×10^0,-1.253886700×10^0,1.156884313×10^0,1.070588708×10^0
8.183632833×10^0,-1.445155501×10^0,8.108899593×10^-1,8.115180135×10^-1
8.193581833×10^0,-1.452559948×10^0,4.625140727×10^-1,4.719317257×10^-1
8.203531833×10^0,-1.332927585×10^0,1.756796539×10^-1,1.429945827×10^-1
8.213481833×10^0,-1.171543479×10^0,-3.210444003×10^-2,-7.305648923×10^-2
8.223431833×10^0,-1.013503194×10^0,-1.402103901×10^-1,-1.435556859×10^-1
8.233380833×10^0,-8.559775949×10^-1,-1.548758000×10^-1,-1.252394468×10^-1
8.243330833×10^0,-6.900677681×10^-1,-8.575771749×10^-2,-5.556156486×10^-2
8.253280833×10^0,-5.079603195×10^-1,4.519920051×10^-2,5.164013803×10^-2
8.263230833×10^0,-3.273599148×10^-1,2.174228877×10^-1,1.467048675×10^-1
8.273179833×10^0,-2.040042132×10^-1,3.873578608×10^-1,1.934528202×10^-1
8.283129833×10^0,-1.582638919×10^-1,5.411431193×10^-1,1.637220830×10^-1
8.293079833×10^0,-2.074936181×10^-1,6.333517432×10^-1,7.943019271×10^-2
8.303029833×10^0,-3.272501230×10^-1,6.543142796×10^-1,-1.923486590×10^-2
8.312978833×10^0,-4.783873260×10^-1,6.062397361×10^-1,-1.080435961×10^-1
8.322928833×10^0,-6.217612624×10^-1,5.033394694×10^-1,-1.609092206×10^-1
8.332878833×10^0,-7.481990457×10^-1,3.684201241×10^-1,-1.617617309×10^-1
8.342827833×10^0,-8.509725928×10^-1,2.191137075×10^-1,-1.239603013×10^-1
8.352777833×10^0,-9.388982058×10^-1,5.656318367×10^-2,-6.585600227×10^-2
8.362727833×10^0,-1.016226888×10^0,-1.212331727×10^-1,1.264974708×10^-3
8.372677833×10^0,-1.071834445×10^0,-2.958622873×10^-1,6.572948396×10^-2
8.382626833×10^0,-1.093974948×10^0,-4.497551918×10^-1,1.178089306×10^-1
8.392576833×10^0,-1.051855564×10^0,-5.486397743×10^-1,1.775771081×10^-1
8.402526833×10^0,-9.127115011×10^-1,-5.878393650×10^-1,2.594240308×10^-1
8.412476833×10^0,-7.016433477×10^-1,-6.373559237×10^-1,3.686055839×10^-1
8.422425833×10^0,-4.654436111×10^-1,-7.737598419×10^-1,4.792764485×10^-1
8.432375833×10^0,-2.618345916×10^-1,-9.477899075×10^-1,5.307098627×10^-1
8.442325833×10^0,-1.079043970×10^-1,-1.102053165×10^0,5.027173758×10^-1
8.452275833×10^0,-4.919446539×10^-3,-1.210037589×10^0,4.102219939×10^-1
8.462224833×10^0,6.332565099×10^-2,-1.244368672×10^0,2.707607746×10^-1
8.472174833×10^0,1.071916223×10^-1,-1.179126740×10^0,1.275457740×10^-1
8.482124833×10^0,1.257629097×10^-1,-1.018879771×10^0,1.245488320×10^-2
8.492074833×10^0,9.040215611×10^-2,-8.318184614×10^-1,-5.298490822×10^-2
8.502023833×10^0,-9.770209435×10^-4,-6.446022391×10^-1,-6.657341868×10^-2
8.511973833×10^0,-1.220799014×10^-1,-4.491491318×10^-1,-3.605183586×10^-2
8.521923833×10^0,-2.561967075×10^-1,-2.570707798×10^-1,1.677196287×10^-2
8.531873833×10^0,-3.903623223×10^-1,-9.227218479×10^-2,7.528012246×10^-2
8.541822833×10^0,-5.095241666×10^-1,2.620546147×10^-2,7.647109032×10^-2
8.551772833×10^0,-6.047400832×10^-1,1.067610607×10^-1,-1.245961059×10^-3
8.561722833×10^0,-6.799845099×10^-1,1.343500763×10^-1,-7.326369733×10^-2
8.571672833×10^0,-7.217408419×10^-1,1.189135313×10^-1,-9.785395861×10^-2
8.581621833×10^0,-7.249760628×10^-1,7.310023904×10^-2,-8.674431592×10^-2
8.591571833×10^0,-6.896139383×10^-1,1.876736060×10^-2,-5.721911788×10^-2
8.601521833×10^0,-6.071736813×10^-1,-4.955284297×10^-2,-1.894043945×10^-2
8.611471833×10^0,-4.879400134×10^-1,-1.778334230×10^-1,3.280270100×10^-2
8.621420833×10^0,-3.357241154×10^-1,-3.788243234×10^-1,8.240647614×10^-2
8.631370833×10^0,-1.703231335×10^-1,-6.157527566×10^-1,1.151575148×10^-1
8.641320833×10^0,-1.042029634×10^-2,-8.375509381×10^-1,1.203038096×10^-1
8.651269833×10^0,1.380885094×10^-1,-9.990484118×10^-1,9.656821936×10^-2
8.661219833×10^0,2.647532225×10^-1,-1.123807907×10^0,5.325962231×10^-2
8.671169833×10^0,3.557285964×10^-1,-1.238937140×10^0,1.166170929×10^-2
8.681119833×10^0,4.074945748×10^-1,-1.348411441×10^0,-2.250212058×10^-2
8.691068833×10^0,4.090202749×10^-1,-1.436103582×10^0,-3.631854802×10^-2
8.701018833×10^0,3.608085513×10^-1,-1.478928208×10^0,-2.275479957×10^-2
8.710968833×10^0,2.822152674×10^-1,-1.473935723×10^0,1.594924740×10^-2
8.720918833×10^0,2.003789991×10^-1,-1.420337200×10^0,7.057308406×10^-2
8.730867833×10^0,1.349335015×10^-1,-1.328813434×10^0,1.342348456×10^-1
8.740817833×10^0,8.502559364×10^-2,-1.198356867×10^0,1.833451241×10^-1
8.750767833×10^0,7.458558679×10^-2,-1.047972560×10^0,2.076623589×10^-1
8.760717833×10^0,9.689994156×10^-2,-9.089432359×10^-1,2.254107296×10^-1
8.770666833×10^0,1.483179778×10^-1,-7.916511297×10^-1,2.299198061×10^-1
8.780616833×10^0,2.096077055×10^-1,-7.270697355×10^-1,2.158428729×10^-1
8.790566833×10^0,2.499195188×10^-1,-7.069618702×10^-1,1.834210604×10^-1
8.800516833×10^0,2.601977289×10^-1,-7.279648781×10^-1,1.490196735×10^-1
8.810465833×10^0,2.385401577×10^-1,-7.977946997×10^-1,1.198216230×10^-1
8.820415833×10^0,1.699278057×10^-1,-8.975942135×10^-1,9.881407022×10^-2
8.830365833×10^0,6.104220450×10^-2,-1.012825012×10^0,9.168310463×10^-2
8.840315833×10^0,-6.016624346×10^-2,-1.137973428×10^0,9.143888950×10^-2
8.850264833×10^0,-1.766365618×10^-1,-1.255762577×10^0,9.726365656×10^-2
8.860214833×10^0,-2.729503214×10^-1,-1.358525515×10^0,1.064606160×10^-1
8.870164833×10^0,-3.211897314×10^-1,-1.421796799×10^0,1.283505559×10^-1
8.880113833×10^0,-3.032860756×10^-1,-1.433339238×10^0,1.700817645×10^-1
8.890063833×10^0,-2.439034879×10^-1,-1.402884722×10^0,2.485586405×10^-1
8.900013833×10^0,-1.837189794×10^-1,-1.322922230×10^0,3.137347102×10^-1
8.909963833×10^0,-1.435079575×10^-1,-1.151376963×10^0,3.143410385×10^-1
8.919912833×10^0,-1.219259724×10^-1,-8.853368163×10^-1,2.497679442×10^-1
8.929862833×10^0,-1.168216988×10^-1,-5.592786074×10^-1,1.538726091×10^-1
8.939812833×10^0,-1.101840362×10^-1,-2.120149583×10^-1,5.323946849×10^-2
8.949762833×10^0,-6.106900424×10^-2,7.045816630×10^-2,-5.039818957×10^-2
8.959711833×10^0,4.130263999×10^-2,2.045006454×10^-1,-1.527021825×10^-1
8.969661833×10^0,1.763177067×10^-1,1.430171281×10^-1,-2.456986159×10^-1
8.979611833×10^0,3.253934681×10^-1,-8.024045080×10^-2,-2.924850285×10^-1
8.989561833×10^0,4.520944059×10^-1,-4.280835688×10^-1,-2.811879218×10^-1
8.999510833×10^0,5.184009671×10^-1,-8.096895218×10^-1,-2.311034650×10^-1
9.009460833×10^0,5.274987817×10^-1,-1.108183265×10^0,-1.728545129×10^-1
9.019410833×10^0,5.157502294×10^-1,-1.238152266×10^0,-1.079663262×10^-1
9.029360833×10^0,5.355820656×10^-1,-1.215244055×10^0,-3.421667218×10^-2
9.039309833×10^0,6.140489578×10^-1,-1.095450044×10^0,3.037457168×10^-2
9.049259833×10^0,7.396401167×10^-1,-9.525464773×10^-1,6.534149498×10^-2
9.059209833×10^0,8.937678933×10^-1,-8.440319896×10^-1,6.637772918×10^-2
9.069159833×10^0,1.044822574×10^0,-8.240321279×10^-1,3.002011403×10^-2
9.079108833×10^0,1.166559935×10^0,-9.188766479×10^-1,-3.079050593×10^-2
9.089058833×10^0,1.242726922×10^0,-1.127865553×10^0,-1.159176081×10^-1
9.099008833×10^0,1.263405561×10^0,-1.398106456×10^0,-2.362844944×10^-1
9.108958833×10^0,1.228621602×10^0,-1.687173247×10^0,-3.447827995×10^-1
9.118907833×10^0,1.164147258×10^0,-1.973715067×10^0,-3.629373014×10^-1
9.128857833×10^0,1.107451081×10^0,-2.227623224×10^0,-3.017545044×10^-1
9.138807833×10^0,1.078095794×10^0,-2.436643124×10^0,-2.038090229×10^-1
9.148756833×10^0,1.093158007×10^0,-2.588018894×10^0,-1.287333220×10^-1
9.158706625×10^0,1.221226692×10^0,-2.691230774×10^0,-1.228357553×10^-1
9.168656625×10^0,1.527242184×10^0,-2.813513041×10^0,-2.149797529×10^-1
9.178606625×10^0,1.911500573×10^0,-2.950535774×10^0,-3.295843601×10^-1
9.188555625×10^0,2.151506901×10^0,-2.954168081×10^0,-3.316765130×10^-1
9.198505625×10^0,2.187731981×10^0,-2.760164499×10^0,-2.000412345×10^-1
